CODE,Group,purity,TMB,HRD,LOH,MATH,MSI,NEO,ploidy,SampleName
BLCA,Tumor,0.87,1.02,10,0.049294073,23.40947368,0.3217,2,3.85,TCGA-4Z-AA7S-01
BLCA,Tumor,0.27,14.52,51,0.190854031,45.91087535,0.3262,24,4.81,TCGA-UY-A78K-01
BLCA,Tumor,0.61,4.04,54,0.127165485,62.89818182,0.3459,3,3.58,TCGA-4Z-AA87-01
BLCA,Tumor,0.39,6,25,0.154210019,39.98529989,0.3319,1,3.57,TCGA-DK-A3IN-01
BLCA,Tumor,0.33,1.76,12,0.383259048,39.53016783,0.2791,0,1.82,TCGA-CU-A0YO-01
BLCA,Tumor,0.91,1.88,3,0.006892123,15.37650604,0.3446,15,2,TCGA-ZF-A9R5-01
BLCA,Tumor,0.64,1.44,28,0.240106178,35.16170166,0.3169,7,1.88,TCGA-ZF-A9R1-01
BLCA,Tumor,0.62,0.96,17,0.091087095,66.33520525,0.296,1,1.95,TCGA-CF-A47S-01
BLCA,Tumor,0.25,1.54,33,0.432524472,37.065,0.3062,4,1.81,TCGA-FD-A62N-01
BLCA,Tumor,0.66,25.46,8,0.02654603,25.63894737,0.3228,33,2.08,TCGA-YC-A89H-01
BLCA,Tumor,0.78,2.38,26,0.246447166,27.71527027,0.3418,6,1.96,TCGA-GU-A42R-01
BLCA,Tumor,0.88,5.36,11,0.030699225,52.88758545,0.3251,5,3.71,TCGA-CF-A47X-01
BLCA,Tumor,0.96,1.12,9,0.149007501,24.45434098,0.3181,1,1.91,TCGA-2F-A9KQ-01
BLCA,Tumor,0.74,4.02,49,0.216643198,65.2344,0.3021,8,3.33,TCGA-DK-A1A7-01
BLCA,Tumor,0.87,1.26,6,0.080304676,28.59516003,0.3335,2,1.96,TCGA-LT-A8JT-01
BLCA,Tumor,0.7,5.32,32,0.127918353,46.2762523,0.3131,2,3.72,TCGA-GV-A6ZA-01
BLCA,Tumor,0.18,2.16,19,0.190462711,46.51359123,0.2999,0,2.56,TCGA-FD-A5BT-01
BLCA,Tumor,0.48,2.78,36,0.193219175,44.81585662,0.3291,2,5.64,TCGA-GV-A3QH-01
BLCA,Tumor,0.59,1.76,33,0.287613027,48.9756448,0.3572,27,2.21,TCGA-BT-A2LD-01
BLCA,Tumor,0.69,22.98,44,0.159000715,50.99960477,0.3059,45,3.39,TCGA-DK-A1AC-01
BLCA,Tumor,0.37,2.02,29,0.260365269,46.59369281,0.3279,4,3.01,TCGA-FD-A6TD-01
BLCA,Tumor,0.88,6.26,22,0.188599617,26.76916667,0.3357,1,1.91,TCGA-DK-AA77-01
BLCA,Tumor,0.96,2.22,22,0.111244279,43.2425,0.3205,2,2.99,TCGA-XF-A8HC-01
BLCA,Tumor,0.22,1.48,36,0.255509506,40.28455397,0.3259,4,3.5,TCGA-PQ-A6FN-01
BLCA,Tumor,0.31,3.6,44,0.450005206,51.31475008,0.3267,8,2.95,TCGA-GC-A6I1-01
BLCA,Tumor,0.57,5.66,8,0.083963304,28.51153846,0.3172,0,2.14,TCGA-FD-A5BX-01
BLCA,Tumor,0.66,1.76,39,0.30733793,56.3945415,0.3292,1,3.37,TCGA-BT-A20V-01
BLCA,Tumor,0.6,4.38,21,0.285194215,30.49319149,0.3124,1,1.76,TCGA-FD-A6TA-01
BLCA,Tumor,0.84,1.28,67,0.371304639,59.90738372,0.3304,0,2.9,TCGA-GV-A3JW-01
BLCA,Tumor,0.54,4.06,45,0.26863821,66.99155556,0.2912,20,3.11,TCGA-CF-A1HS-01
BLCA,Tumor,0.47,3.5,28,0.150158146,39.74843891,0.3127,1,3.62,TCGA-CU-A5W6-01
BLCA,Tumor,0.57,15.12,45,0.258648383,57.30511023,0.3311,21,3.15,TCGA-FD-A6TC-01
BLCA,Tumor,0.73,3.04,8,0.105939664,33.40643027,0.3448,6,2.46,TCGA-GC-A3I6-01
BLCA,Tumor,0.77,2.76,37,0.242071647,61.61945198,0.3428,1,2.96,TCGA-FD-A6TH-01
BLCA,Tumor,0.09,4.36,48,0.19557542,41.51063517,0.3253,14,3.31,TCGA-K4-A83P-01
BLCA,Tumor,0.72,4.52,63,0.569888735,88.42421305,0.2995,18,1.61,TCGA-BT-A20N-01
BLCA,Tumor,0.33,9.42,44,0.295453777,41.81692308,0.3303,32,2.84,TCGA-UY-A9PB-01
BLCA,Tumor,0.48,5.6,55,0.356752846,78.34594231,0.3251,2,5.43,TCGA-E7-A4IJ-01
BLCA,Tumor,0.74,3.24,22,0.144176958,50.77286214,0.3623,4,3.06,TCGA-DK-A3IL-01
BLCA,Tumor,0.5,11.16,51,0.227538817,49.16591869,0.3215,33,3.15,TCGA-ZF-AA51-01
BLCA,Tumor,0.84,1.34,38,0.167629013,72.55276596,0.3332,0,3.39,TCGA-E7-A7PW-01
BLCA,Tumor,0.19,6.38,46,0.092449026,49.03239216,0.3055,3,5.3,TCGA-FD-A62P-01
BLCA,Tumor,0.73,2.62,49,0.286979995,53.40548387,0.3349,8,3.08,TCGA-GV-A40G-01
BLCA,Tumor,1,4.2,47,0.18714183,39.98018861,0.2946,0,5.25,TCGA-GD-A2C5-01
BLCA,Tumor,0.52,5.18,25,0.16848576,47.08476923,0.3243,5,3.23,TCGA-GU-AATO-01
BLCA,Tumor,0.28,6.44,21,0.226319159,51.51287184,0.3436,6,1.87,TCGA-BT-A3PK-01
BLCA,Tumor,0.46,15.16,39,0.216723009,22.49227968,0.3101,42,3.62,TCGA-K4-A54R-01
BLCA,Tumor,0.53,4.18,29,0.102818126,65.18670241,0.3055,5,3.51,TCGA-DK-A1A6-01
BLCA,Tumor,0.71,2.2,19,0.342064455,58.01790208,0.3098,11,2.49,TCGA-K4-A5RI-01
BLCA,Tumor,0.64,1.42,3,0.017284235,22.41139535,0.3046,17,1.98,TCGA-E7-A519-01
BLCA,Tumor,0.36,9.08,41,0.266100095,44.71333333,0.3271,7,2.85,TCGA-2F-A9KO-01
BLCA,Tumor,0.46,3.44,41,0.233740929,36.86572581,0.3208,14,2,TCGA-XF-A9SZ-01
BLCA,Tumor,0.49,1.84,24,0.073260841,67.16701118,0.3002,11,3.79,TCGA-DK-A2HX-01
BLCA,Tumor,0.83,2.88,58,0.229542703,71.72578378,0.3319,4,5.73,TCGA-DK-AA6P-01
BLCA,Tumor,0.2,3.84,43,0.28255241,40.42718033,0.3449,5,2.89,TCGA-XF-A9SM-01
BLCA,Tumor,0.39,10.5,22,0.15858863,35.17476718,0.3246,20,3.32,TCGA-S5-A6DX-01
BLCA,Tumor,0.84,12.24,65,0.45452049,72.02292337,0.3217,3,1.82,TCGA-G2-AA3B-01
BLCA,Tumor,0.65,5.28,18,0.159994182,56.95038736,0.3245,27,2.83,TCGA-GU-AATP-01
BLCA,Tumor,0.44,1.08,38,0.330491444,57.07172685,0.3318,9,2.02,TCGA-FD-A43Y-01
BLCA,Tumor,0.76,1.1,15,0.267875852,55.79677419,0.3249,4,1.9,TCGA-ZF-A9RE-01
BLCA,Tumor,0.58,1.72,48,0.201224143,31.64121224,0.3256,23,3.56,TCGA-2F-A9KW-01
BLCA,Tumor,0.4,2.82,31,0.260062987,51.02218776,0.2856,21,3.36,TCGA-CU-A0YN-01
BLCA,Tumor,0.86,1.96,21,0.146452837,32.47073625,0.3198,3,3.38,TCGA-GC-A3BM-01
BLCA,Tumor,0.89,1.98,33,0.301601898,64.64971268,0.3158,12,1.79,TCGA-FD-A5BV-01
BLCA,Tumor,0.76,7.9,34,0.239032197,77.44360153,0.3313,30,1.8,TCGA-FD-A3SS-01
BLCA,Tumor,0.33,6.62,35,0.324984276,42.15436893,0.3253,29,3.18,TCGA-K4-A6FZ-01
BLCA,Tumor,0.48,3.12,20,0.189348958,51.34153475,0.329,29,2,TCGA-GD-A76B-01
BLCA,Tumor,0.67,10.48,13,0.086416225,49.52396259,0.3431,2,3.21,TCGA-DK-AA71-01
BLCA,Tumor,0.93,5.92,51,0.198394946,60.88204757,0.35,7,3.14,TCGA-4Z-AA7R-01
BLCA,Tumor,0.31,3.82,62,0.374215035,45.07538462,0.3394,1,2.35,TCGA-ZF-AA58-01
BLCA,Tumor,0.75,5.32,35,0.270352202,58.55429817,0.336,22,3.25,TCGA-K4-A6MB-01
BLCA,Tumor,0.76,2.12,45,0.420962485,39.39847742,0.3449,5,1.68,TCGA-DK-A6B5-01
BLCA,Tumor,0.63,1.52,22,0.13295135,45.1750614,0.3046,9,3.22,TCGA-HQ-A5ND-01
BLCA,Tumor,0.54,1.56,39,0.29948936,61.49802813,0.3321,41,3.76,TCGA-UY-A8OD-01
BLCA,Tumor,0.84,0.54,9,0.04845241,31.94817515,0.3141,1,1.96,TCGA-E7-A8O7-01
BLCA,Tumor,0.86,5.8,101,0.524261016,61.60716977,0.3598,6,2.61,TCGA-XF-AAMX-01
BLCA,Tumor,0.52,6.66,6,0.177941147,34.21384615,0.3361,3,3.66,TCGA-XF-AAN0-01
BLCA,Tumor,0.58,1.84,23,0.144348138,54.16063822,0.3367,13,3.88,TCGA-4Z-AA82-01
BLCA,Tumor,0.49,11.36,18,0.170624443,32.80545702,0.3149,6,3.92,TCGA-ZF-A9R7-01
BLCA,Tumor,0.84,0.68,3,0.029463068,21.08795056,0.3217,3,1.98,TCGA-E7-A4XJ-01
BLCA,Tumor,0.84,4.68,18,0.121415676,59.02079659,0.4143,16,3.9,TCGA-XF-A8HG-01
BLCA,Tumor,0.43,7.74,23,0.293524862,53.06753607,0.3243,0,3.35,TCGA-XF-A8HD-01
BLCA,Tumor,0.88,4.08,33,0.100095036,51.57756663,0.334,15,3.1,TCGA-FJ-A3ZF-01
BLCA,Tumor,0.63,5.06,39,0.1258805,56.5149505,0.3335,26,3.65,TCGA-UY-A9PD-01
BLCA,Tumor,0.98,3.56,19,0.261088526,21.00372517,0.3067,13,1.79,TCGA-G2-A2EL-01
BLCA,Tumor,0.26,4.88,43,0.107346576,53.57483934,0.3304,11,5.27,TCGA-XF-A9SP-01
BLCA,Tumor,0.77,7.52,30,0.196320394,74.21620575,0.3194,1,2.19,TCGA-DK-AA6U-01
BLCA,Tumor,0.58,1.04,43,0.253627905,42.87457691,0.3208,1,2.87,TCGA-ZF-AA5H-01
BLCA,Tumor,0.43,2.96,34,0.334946381,45.79428132,0.3286,10,3.18,TCGA-ZF-AA54-01
BLCA,Tumor,0.87,9.68,61,0.264515334,66.32684211,0.3563,46,4,TCGA-XF-A9ST-01
BLCA,Tumor,0.71,12.36,26,0.032044814,57.53690885,0.3252,25,4.11,TCGA-KQ-A41R-01
BLCA,Tumor,0.6,2.46,37,0.127742273,40.43454545,0.32,0,2.84,TCGA-KQ-A41Q-01
BLCA,Tumor,0.36,16.08,34,0.207093555,46.13913535,0.3296,14,3.52,TCGA-SY-A9G5-01
BLCA,Tumor,0.87,2.2,10,0.034980885,79.32487208,0.3261,0,1.99,TCGA-4Z-AA89-01
BLCA,Tumor,0.39,1.58,27,0.224479017,62.90100566,0.2914,16,5.89,TCGA-C4-A0F0-01
BLCA,Tumor,0.33,4.2,36,0.166631143,53.04786748,0.3306,2,3.08,TCGA-K4-AAQO-01
BLCA,Tumor,0.84,4.42,7,0.058975565,45.2875122,0.3325,3,3.67,TCGA-E7-A7DU-01
BLCA,Tumor,0.43,10.18,26,0.192969115,50.08558923,0.2939,33,3.23,TCGA-DK-A1A3-01
BLCA,Tumor,0.76,3.94,34,0.164062624,32.62987179,0.2975,40,1.97,TCGA-KQ-A41N-01
BLCA,Tumor,0.83,5.42,45,0.180216267,28.93963964,0.3434,15,2.09,TCGA-XF-A9T6-01
BLCA,Tumor,0.29,13.68,25,0.228784397,38.45572814,0.2236,7,2.82,TCGA-DK-A2I4-01
BLCA,Tumor,0.48,2.76,56,0.40869545,53.51501043,0.324,2,3.17,TCGA-BT-A42E-01
BLCA,Tumor,0.42,6.4,39,0.139797618,46.14283681,0.3277,7,3.48,TCGA-FD-A43P-01
BLCA,Tumor,0.46,4.12,55,0.233566914,61.73848995,0.3309,12,3.4,TCGA-FD-A3SJ-01
BLCA,Tumor,0.8,2.56,47,0.238642143,61.02352881,0.3239,2,3.57,TCGA-HQ-A2OE-01
BLCA,Tumor,0.76,3.12,28,0.087762574,47.61822917,0.3287,11,3.66,TCGA-UY-A78O-01
BLCA,Tumor,0.75,4.32,25,0.186605738,29.2431665,0.2993,10,1.86,TCGA-BT-A20T-01
BLCA,Tumor,0.23,1.88,3,0.010536873,29.77649601,0.3231,3,2.01,TCGA-YC-A8S6-01
BLCA,Tumor,0.98,3.28,10,0.050441161,23.62978142,0.3095,5,2.04,TCGA-E7-A5KF-01
BLCA,Tumor,0.56,1.74,43,0.317851054,68.88848485,0.4,1,3.59,TCGA-BL-A13J-01
BLCA,Tumor,0.58,6,62,0.293299018,47.52585366,0.3337,22,2.84,TCGA-DK-AA6R-01
BLCA,Tumor,0.61,4.92,20,0.136537698,27.00177284,0.29,16,2.09,TCGA-G2-A2EJ-01
BLCA,Tumor,0.73,6.5,37,0.362611707,27.82162963,0.3376,11,1.69,TCGA-FD-A3SN-01
BLCA,Tumor,0.9,12.84,59,0.296135628,61.78880447,0.3366,4,3.39,TCGA-G2-A3VY-01
BLCA,Tumor,0.72,10.14,17,0.010895297,61.37386364,0.3141,3,3.3,TCGA-ZF-AA4X-01
BLCA,Tumor,0.5,3.6,47,0.345699545,46.32106347,0.3076,3,2.97,TCGA-DK-A3IK-01
BLCA,Tumor,0.61,2.04,22,0.107289728,51.13896061,0.3472,13,3.58,TCGA-XF-AAMY-01
BLCA,Tumor,0.58,2.2,32,0.273595446,50.00390044,0.3211,13,2.89,TCGA-FD-A5C0-01
BLCA,Tumor,0.91,1.2,3,0.050569309,18.66571755,0.3107,2,1.99,TCGA-XF-A8HI-01
BLCA,Tumor,0.34,2.94,66,0.272650668,63.37573905,0.3372,12,5.52,TCGA-GV-A40E-01
BLCA,Tumor,0.6,7.32,27,0.104301473,24.357,0.3328,11,3.61,TCGA-XF-AAN2-01
BLCA,Tumor,0.52,2.52,47,0.175143949,65.72714967,0.3672,4,5.58,TCGA-FD-A3B5-01
BLCA,Tumor,0.47,6.78,64,0.247732425,61.422,0.3335,5,4.8,TCGA-4Z-AA80-01
BLCA,Tumor,0.79,1.08,18,0.051555558,64.71871304,0.3577,3,3.84,TCGA-CF-A3MI-01
BLCA,Tumor,0.69,5.84,41,0.190157584,40.51905029,0.3344,28,1.94,TCGA-G2-A3IE-01
BLCA,Tumor,0.43,8.02,68,0.230633068,58.73376923,0.3257,10,4.72,TCGA-4Z-AA84-01
BLCA,Tumor,0.5,1.94,35,0.323621023,49.59912287,0.3242,20,3.09,TCGA-DK-A6AV-01
BLCA,Tumor,0.69,0.7,13,0.050479936,39.15316901,0.3284,4,2.09,TCGA-XF-A9SH-01
BLCA,Tumor,0.8,4.06,51,0.222121511,51.17408832,0.33,6,2.84,TCGA-DK-AA6W-01
BLCA,Tumor,0.22,3.52,22,0.167682254,38.11018607,0.3088,4,3.17,TCGA-R3-A69X-01
BLCA,Tumor,0.42,4.54,32,0.144895815,49.15572193,0.342,6,3.21,TCGA-FD-A3B6-01
BLCA,Tumor,0.45,2.98,34,0.227560243,47.655,0.3256,13,2.95,TCGA-GU-A42Q-01
BLCA,Tumor,0.89,3.74,10,0.266073302,63.21394096,0.3282,3,1.74,TCGA-2F-A9KR-01
BLCA,Tumor,0.97,0.9,0,0.050757802,44.8956338,0.3098,0,1.95,TCGA-CF-A5U8-01
BLCA,Tumor,0.46,4.32,27,0.176541613,58.94815267,0.3095,12,3.07,TCGA-BT-A20R-01
BLCA,Tumor,0.74,8.14,30,0.095499447,44.21789474,0.332,7,3.59,TCGA-XF-AAML-01
BLCA,Tumor,0.71,2.88,17,0.120290528,41.88761169,0.329,3,2.17,TCGA-GV-A3QK-01
BLCA,Tumor,0.47,7.48,29,0.237241103,48.38128219,0.3281,0,3.02,TCGA-E7-A6MD-01
BLCA,Tumor,0.39,6.6,32,0.024680539,53.41601871,0.3202,17,3.29,TCGA-FD-A6TG-01
BLCA,Tumor,0.39,3.14,24,0.375111816,53.70408669,0.3425,4,1.96,TCGA-GU-A766-01
BLCA,Tumor,0.68,1.7,11,0.073427413,31.11106667,0.2936,1,2.02,TCGA-BT-A20Q-01
BLCA,Tumor,0.92,4.46,47,0.422399684,49.41424278,0.3525,5,2.78,TCGA-GD-A6C6-01
BLCA,Tumor,0.5,1.5,9,0.056401913,29.2137931,0.3009,0,2,TCGA-BT-A20U-01
BLCA,Tumor,0.22,1.92,42,0.398364328,61.06899164,0.3159,8,2.96,TCGA-FD-A6TK-01
BLCA,Tumor,0.67,1.06,59,0.38157777,68.173125,0.3383,0,3.2,TCGA-K4-A3WV-01
BLCA,Tumor,0.92,2.3,29,0.232369306,62.16694804,0.3177,10,3.34,TCGA-DK-A3X2-01
BLCA,Tumor,0.73,4.14,13,0.075530445,32.20144444,0.3192,12,2.1,TCGA-CU-A3YL-01
BLCA,Tumor,0.72,1.5,13,0.115989108,45.0535743,0.3303,6,2.27,TCGA-ZF-A9R3-01
BLCA,Tumor,0.65,1.08,14,0.102981781,34.35509914,0.3293,31,2.08,TCGA-DK-AA6M-01
BLCA,Tumor,0.92,1.1,2,0.016624752,25.34558519,0.3205,32,2,TCGA-CF-A47Y-01
BLCA,Tumor,0.83,7.7,19,0.122418574,29.53873514,0.3362,1,3.71,TCGA-BT-A3PH-01
BLCA,Tumor,0.87,0.76,10,0.207558985,40.79792781,0.3457,4,1.99,TCGA-CF-A3MH-01
BLCA,Tumor,0.98,2.42,13,0.092509889,15.64645448,0.3175,1,1.92,TCGA-CF-A27C-01
BLCA,Tumor,0.95,2.7,37,0.237388821,60.9433086,0.317,1,3.29,TCGA-BT-A2LA-01
BLCA,Tumor,0.68,2.46,24,0.067433443,54.50727943,0.327,31,3.72,TCGA-G2-AA3F-01
BLCA,Tumor,0.59,4.12,37,0.226134243,53.5940942,0.3039,3,3.01,TCGA-DK-A1A5-01
BLCA,Tumor,0.33,6,34,0.217274295,34.88141501,0.3069,19,3.5,TCGA-K4-A5RJ-01
BLCA,Tumor,0.18,7,44,0.453604925,50.13497933,0.3446,2,2.76,TCGA-XF-A9SY-01
BLCA,Tumor,0.95,0.94,18,0.099094374,28.31982397,0.3363,0,1.97,TCGA-CF-A8HX-01
BLCA,Tumor,0.4,7.64,51,0.301983325,52.18784686,0.2897,4,3.07,TCGA-BT-A20J-01
BLCA,Tumor,0.23,1.96,49,0.164228444,53.48890741,0.3302,2,2.66,TCGA-GU-A764-01
BLCA,Tumor,0.32,3.72,40,0.141837383,48.24256217,0.3265,0,3.28,TCGA-GC-A6I3-01
BLCA,Tumor,0.83,2.42,14,0.109041784,51.12413793,0.3087,11,3.3,TCGA-DK-A6B1-01
BLCA,Tumor,0.2,1.44,34,0.262147348,55.47409277,0.3,1,3.45,TCGA-FD-A43U-01
BLCA,Tumor,0.66,1.88,11,0.141201704,55.43144913,0.3362,3,3.36,TCGA-GV-A3JV-01
BLCA,Tumor,0.82,2.84,9,0.063158891,38.71793651,0.3125,43,2.04,TCGA-E7-A3Y1-01
BLCA,Tumor,0.72,1.72,41,0.394256343,60.68047279,0.3603,4,2.56,TCGA-GD-A3OS-01
BLCA,Tumor,0.65,1.2,40,0.259924325,50.38337124,0.3288,26,3.65,TCGA-E7-A97Q-01
BLCA,Tumor,0.41,5.84,26,0.182199384,31.48971966,0.3309,5,3.62,TCGA-2F-A9KT-01
BLCA,Tumor,0.46,1.52,24,0.082983025,34.03162171,0.3365,1,2.13,TCGA-GV-A3QG-01
BLCA,Tumor,0.5,2.22,7,0.051634663,35.95112953,0.3203,4,4.57,TCGA-FD-A6TI-01
BLCA,Tumor,0.93,3.3,17,0.08117058,51.98322831,0.2845,4,3.28,TCGA-C4-A0EZ-01
BLCA,Tumor,0.5,4.26,70,0.315812362,57.28227273,0.3261,9,3.11,TCGA-ZF-A9RF-01
BLCA,Tumor,0.66,1.12,33,0.226694196,60.51314178,0.3355,19,2.15,TCGA-ZF-AA4R-01
BLCA,Tumor,0.83,1.88,16,0.022951068,18.43522033,0.2916,2,2.06,TCGA-DK-A1AE-01
BLCA,Tumor,0.27,6.46,11,0.170050333,44.09662379,0.3433,4,2.48,TCGA-DK-A3IU-01
BLCA,Tumor,0.84,1.16,3,0.010941581,22.239,0.3136,2,2,TCGA-XF-A9T2-01
BLCA,Tumor,0.96,1.16,4,0.03127435,26.31300507,0.3114,0,1.99,TCGA-GU-A763-01
BLCA,Tumor,0.44,1.52,27,0.129555533,63.51877356,0.2946,5,3.83,TCGA-FD-A5BR-01
BLCA,Tumor,0.37,2.02,35,0.145538594,55.31670455,0.3111,2,3.58,TCGA-LC-A66R-01
BLCA,Tumor,0.56,1.6,16,0.242604342,34.16495977,0.3107,2,3.9,TCGA-K4-A4AB-01
BLCA,Tumor,0.87,2.46,23,0.106927653,54.715,0.3503,25,3.08,TCGA-XF-AAN7-01
BLCA,Tumor,0.82,7.5,57,0.193880981,62.56844037,0.2047,14,3.33,TCGA-GV-A3JZ-01
BLCA,Tumor,0.86,3.9,11,0.041699861,22.46363636,0.3003,7,2.04,TCGA-E7-A677-01
BLCA,Tumor,0.34,1.02,43,0.376055833,37.065,0.3442,1,1.76,TCGA-XF-A9SW-01
BLCA,Tumor,0.37,0.68,14,0.259366372,43.89016968,0.3191,0,1.78,TCGA-DK-A3WX-01
BLCA,Tumor,0.56,3.82,10,0.145364103,32.25925484,0.3241,21,1.97,TCGA-G2-AA3C-01
BRCA,Tumor,0.69,0.52,17,0.103100678,46.28207766,0.2644,1,3.79,TCGA-C8-A1HL-01
BRCA,Tumor,0.55,0.66,23,0.181034743,47.40872093,0.3517,3,1.9,TCGA-EW-A2FS-01
BRCA,Tumor,0.55,0.68,13,0.28170036,76.76678409,0.3153,9,3.05,TCGA-A2-A3XX-01
BRCA,Tumor,0.18,0.46,22,0.083955549,45.05941176,0.3056,0,3.02,TCGA-Z7-A8R5-01
BRCA,Tumor,0.91,0.98,20,0.200822553,59.09896199,0.2985,0,1.89,TCGA-B6-A0RL-01
BRCA,Tumor,0.86,1.96,14,0.094826586,42.18936841,0.2847,3,2,TCGA-E2-A2P6-01
BRCA,Tumor,0.74,0.7,29,0.216585335,52.34485714,0.3339,12,2.04,TCGA-AO-A1KT-01
BRCA,Tumor,0.75,1.1,54,0.173355263,55.90131148,0.2903,24,3.7,TCGA-E9-A3HO-01
BRCA,Tumor,0.61,1.46,40,0.18473049,58.98516129,0.3111,0,3.62,TCGA-D8-A1XJ-01
BRCA,Tumor,0.39,2.16,40,0.226185782,48.70029126,0.3146,2,3.3,TCGA-E9-A1R4-01
BRCA,Tumor,0.54,0.8,7,0.056335319,39.58015088,0.3365,36,2.13,TCGA-LL-A740-01
BRCA,Tumor,0.41,4.68,22,0.190813915,40.75132163,0.2835,11,3.32,TCGA-BH-A0BZ-01
BRCA,Tumor,0.67,0.84,22,0.181366385,47.48908317,0.2895,5,2.09,TCGA-C8-A3M8-01
BRCA,Tumor,0.6,0.62,8,0.063336592,86.85053254,0.2664,3,1.97,TCGA-BH-A0BM-01
BRCA,Tumor,0.51,5.24,26,0.205899232,72.76028259,0.2638,1,1.96,TCGA-AN-A0XW-01
BRCA,Tumor,0.46,1.24,52,0.332970593,53.52428775,0.4091,2,2.91,TCGA-E2-A1LL-01
BRCA,Tumor,0.58,0.94,30,0.219250155,95.56518072,0.2769,1,3.17,TCGA-BH-A18K-01
BRCA,Tumor,0.62,0.5,6,0.062787524,24.07641026,0.3188,6,2.04,TCGA-E9-A24A-01
BRCA,Tumor,0.63,0.6,6,0.036604736,25.44941979,0.2556,14,2,TCGA-A8-A096-01
BRCA,Tumor,0.32,3.48,74,0.436160566,43.04655678,0.3031,8,3.05,TCGA-E2-A1LH-01
BRCA,Tumor,0.66,0.6,24,0.178199705,14.64276413,0.2945,0,2.02,TCGA-B6-A0RH-01
BRCA,Tumor,0.68,2.34,24,0.1749614,48.09493545,0.2628,8,3.57,TCGA-A8-A07W-01
BRCA,Tumor,0.64,1.04,61,0.391224588,71.62622689,0.3135,5,3.33,TCGA-E9-A2JS-01
BRCA,Tumor,0.64,0.52,18,0.203273495,39.90144949,0.2725,5,3.35,TCGA-B6-A0WV-01
BRCA,Tumor,0.91,1.42,36,0.093565221,66.32684211,0.3254,43,3.27,TCGA-UL-AAZ6-01
BRCA,Tumor,0.9,1.26,30,0.119690886,95.34258462,0.2716,9,2.11,TCGA-B6-A0RG-01
BRCA,Tumor,0.23,2.3,2,0.126168453,40.43454545,0.2975,0,1.87,TCGA-A2-A0CR-01
BRCA,Tumor,0.32,1,32,0.114001831,56.88239162,0.3056,1,3.08,TCGA-GM-A2DD-01
BRCA,Tumor,0.42,0.34,7,0.031518887,50.73348837,0.2932,0,2.02,TCGA-HN-A2OB-01
BRCA,Tumor,0.61,2.34,48,0.29089962,54.24146341,0.3562,2,3.3,TCGA-UU-A93S-01
BRCA,Tumor,0.64,0.48,6,0.097911377,76.70110755,0.3262,2,2.01,TCGA-AR-A24P-01
BRCA,Tumor,0.61,1.26,33,0.254996273,41.22167584,0.2882,3,3.05,TCGA-B6-A0I9-01
BRCA,Tumor,0.59,0.46,6,0.036200337,43.86025,0.3394,0,2.15,TCGA-E2-A1L9-01
BRCA,Tumor,0.67,77.24,21,0.115281522,38.25175983,0.3208,15,3.44,TCGA-AC-A23H-01
BRCA,Tumor,0.34,0.52,11,0.053039053,22.74096521,0.2873,2,2.05,TCGA-OK-A5Q2-01
BRCA,Tumor,0.77,14.74,28,0.20418103,22.19998421,0.31,5,1.92,TCGA-D8-A1JA-01
BRCA,Tumor,0.54,1.5,56,0.433900149,34.36644628,0.2932,45,1.85,TCGA-BH-A0BW-01
BRCA,Tumor,0.25,1.08,29,0.348543102,56.03200791,0.2924,9,3.56,TCGA-C8-A135-01
BRCA,Tumor,0.71,0.82,28,0.196531912,85.1922813,0.2493,6,1.91,TCGA-BH-A0E2-01
BRCA,Tumor,0.38,0.54,7,0.116024313,38.87796196,0.2558,0,3.05,TCGA-BH-A0BJ-01
BRCA,Tumor,0.37,1.2,49,0.247343088,52.47193933,0.3141,7,3.47,TCGA-BH-A203-01
BRCA,Tumor,0.42,0.64,17,0.363577036,60.91302326,0.3368,0,2.71,TCGA-A2-A1G1-01
BRCA,Tumor,0.45,0.9,39,0.204511942,50.7784387,0.2837,1,3.62,TCGA-BH-A0C7-01
BRCA,Tumor,0.38,0.5,12,0.10848431,79.06399676,0.2726,6,3.76,TCGA-E2-A14X-01
BRCA,Tumor,0.35,1.88,72,0.207867419,55.40082857,0.3284,19,3.87,TCGA-S3-AA17-01
BRCA,Tumor,0.54,0.94,26,0.365375907,28.17446996,0.2662,9,1.78,TCGA-AR-A1AR-01
BRCA,Tumor,0.38,1.78,37,0.40181082,44.45891892,0.2975,0,4.31,TCGA-D8-A13Z-01
BRCA,Tumor,0.8,2.72,68,0.271185884,69.94716141,0.355,77,3.15,TCGA-A7-A6VX-01
BRCA,Tumor,0.57,0.84,21,0.180955575,56.22540006,0.2981,1,2.98,TCGA-A2-A0CU-01
BRCA,Tumor,0.51,1.08,42,0.229887949,30.65638054,0.2615,7,1.99,TCGA-BH-A0AZ-01
BRCA,Tumor,0.44,1.34,28,0.136636879,52.58482759,0.3225,3,3.32,TCGA-E2-A1IH-01
BRCA,Tumor,0.52,0.52,27,0.114971463,60.94172043,0.2519,0,2.21,TCGA-BH-A18R-01
BRCA,Tumor,0.75,0.9,13,0.108697244,61.775,0.3411,23,3.85,TCGA-AC-A4ZE-01
BRCA,Tumor,0.75,2.68,65,0.263216419,57.00752635,0.2995,8,3.69,TCGA-AR-A24H-01
BRCA,Tumor,0.63,0.44,17,0.090248709,39.91615385,0.3447,0,1.97,TCGA-EW-A6SC-01
