SampleName,BCL2A1,DUSP2,FTL,HLA-E,HMGB2,ID2,JUNB,LGMN,LYZ,MALAT1,NFKB1,NR4A2,NR4A3,PIM3,PLA2G7,ZFP36,ZNF331,Group,CODE
TCGA-55-A48Z-01,22.21066222,13.86760315,11029.06957,1142.900779,100.7278005,37.97081814,484.4297506,143.7778322,320.7127806,59.92572879,28.14990705,4.518147682,0.795619138,133.639485,13.10174396,148.4444892,8.586999633,Tumor,LUAD
TCGA-55-8302-01,27.40325142,14.75522653,20899.78464,873.0640998,105.5016604,25.39377777,313.6100048,143.8107513,618.683958,28.49754466,19.84321754,8.373837819,0.820891458,167.8815872,17.86931328,278.3000379,10.85301786,Tumor,LUAD
TCGA-44-7672-01,50.86948075,15.8446348,10511.46579,1230.902661,88.47856715,36.4594153,170.7952445,173.9284779,852.6505329,13.25293071,30.31272237,3.5230365,2.842076095,78.78465091,25.00881733,66.82192168,4.02125904,Tumor,LUAD
TCGA-55-6968-01,39.89715955,13.90517498,23245.01225,641.2545636,273.2195679,239.3848219,126.241954,146.1185264,1630.541173,36.65163769,19.83783235,2.529075184,0.722265187,96.42654053,75.95862615,72.23183682,7.607074894,Tumor,LUAD
TCGA-75-7027-01,7.595660719,5.828645465,11412.47256,491.414134,112.1187816,36.36186596,341.6081881,86.63435298,424.392003,32.76144562,28.84157437,161.5246114,3.17136588,229.4368787,21.50523808,358.1499387,9.437106885,Tumor,LUAD
TCGA-91-6840-01,10.22316218,14.56099062,18156.91522,1196.455495,148.8285633,46.36384643,166.2784101,333.9842609,381.5923719,68.46232168,23.22644345,3.772054807,5.346563295,104.5333777,24.16651625,166.7005462,11.10662795,Tumor,LUAD
TCGA-55-7283-01,11.67018688,23.83583437,8645.59993,1432.737224,80.68459217,46.75331841,498.9469962,222.7971657,467.236526,13.18402186,42.00872304,49.97675894,5.955526705,104.0109136,31.69644034,1082.612601,13.84297037,Tumor,LUAD
TCGA-69-8255-01,19.41499087,17.65537602,19810.5007,744.25794,132.4704107,48.77161993,128.1653669,97.05474021,309.1517679,20.85720107,28.96152106,15.46066326,1.882982564,48.22506571,20.82724959,147.0555652,11.33493741,Tumor,LUAD
TCGA-71-6725-01,11.78879201,15.61234733,4815.419105,876.1020879,37.01043459,12.58654621,176.4830461,248.8339036,56.52640511,26.24976816,17.97466506,5.665963473,2.526767909,64.6247716,5.085702431,169.3294867,1.526827356,Tumor,LUAD
TCGA-55-5899-01,17.56511027,27.6587429,25862.98201,1184.571943,132.9613082,320.179632,190.1462588,438.3873201,863.2732901,35.74442743,23.18082911,13.84632112,2.140121401,216.1357389,35.81692811,160.0363619,6.108540098,Tumor,LUAD
TCGA-99-8033-01,85.78254531,15.14339162,10531.57104,1047.410106,107.2495827,41.74532507,336.5470624,90.00084575,491.4338425,72.19697339,29.65497531,34.13680601,2.723301025,336.347664,13.51184663,570.7806935,7.228534158,Tumor,LUAD
TCGA-78-8662-01,7.976787513,7.743511895,10558.51113,378.4198721,158.6044064,78.22207862,291.2544264,111.4958083,164.640623,17.16508095,9.841650031,33.06516163,7.031802233,180.9586594,8.337042231,603.2685654,28.61352541,Tumor,LUAD
TCGA-55-8299-01,77.04599499,14.69972468,15126.08702,1563.4558,78.04679768,97.0181829,250.3476188,215.2229708,1293.365776,61.00545249,46.48420849,86.65537724,2.913870037,165.3477117,53.41964114,240.0135942,7.973002844,Tumor,LUAD
TCGA-55-A4DF-01,41.44072607,26.99224104,14000.30361,1732.296774,232.86616,63.60903103,175.5801928,107.2569744,1446.715615,78.67385084,24.99207221,19.70049944,4.12963333,114.159133,52.71726718,117.4999214,15.29436735,Tumor,LUAD
TCGA-49-AARR-01,23.37470399,22.01604415,14893.07,1169.84404,46.31648004,62.77555191,390.2030717,126.5975393,1047.542723,50.68142311,32.89381977,39.31476096,31.36443362,137.4115054,13.96382978,835.8047406,14.40429555,Tumor,LUAD
TCGA-75-6206-01,21.88517609,8.561902464,25939.82376,1003.762455,25.37319186,52.80912773,203.3018541,197.2493889,669.1829539,30.55339948,40.45548068,80.24121207,43.76147318,207.8798754,58.87147586,425.0180844,18.37710973,Tumor,LUAD
TCGA-MP-A4TI-01,75.40489909,36.61987842,17854.06623,1382.672817,198.4179345,83.49370395,604.5133796,206.3836293,1185.778916,43.01945511,53.83003252,8.225327078,5.731182019,257.0068011,42.93544886,300.4785719,6.773676964,Tumor,LUAD
TCGA-55-7284-01,49.97447469,7.129769093,11957.29719,1869.478256,47.98398832,76.93717746,809.3540681,177.5614995,4758.953496,24.42010956,47.18137576,14.92490637,2.242852791,157.66434,78.70106357,469.9297085,6.892110123,Tumor,LUAD
TCGA-99-8025-01,12.87715649,4.38669489,12507.84475,547.5367749,57.50816441,23.93322156,301.7458177,104.6269235,83.73160401,69.83032397,18.41139925,20.36186396,2.124108118,166.0460592,10.30697628,348.2061071,11.85990448,Tumor,LUAD
TCGA-62-8402-01,48.57086328,15.1476485,9029.380339,2529.630121,212.6738059,129.7806521,290.666988,203.9646732,804.8694179,33.5988922,51.65902437,6.579117316,1.430851012,190.7050585,63.72501743,94.96543017,6.784467896,Tumor,LUAD
TCGA-38-4630-01,5.653050374,29.28756708,6982.716571,458.4396887,380.832253,39.32808202,157.0571317,158.612276,263.8747133,66.02765707,23.0119897,7.969972933,2.256952458,87.92281205,8.459268728,130.0165649,8.79217091,Tumor,LUAD
TCGA-55-7724-01,42.91800615,3.257689459,14020.72852,610.5020764,67.03366186,52.54130258,31.5077042,193.3779539,1633.920864,80.16256131,35.31792848,6.169928611,2.935050591,25.14814479,49.70468734,214.6660682,5.474728118,Tumor,LUAD
TCGA-50-5072-01,12.95630221,9.051616608,15956.09894,579.7623363,118.1125509,35.65918975,318.4317579,200.6269326,450.1709844,16.86488033,33.03070056,53.15006304,7.459236363,271.1832036,19.45390857,551.1546137,8.597321456,Tumor,LUAD
TCGA-44-A47G-01,25.99880972,32.05261546,15322.81548,1163.539479,102.5838369,55.49899701,288.9367381,170.1813446,1153.909039,45.96414705,46.98671819,7.120144208,8.362556195,98.0340543,29.40643783,474.0146501,11.37294861,Tumor,LUAD
TCGA-86-8278-01,42.95468289,11.70144573,8897.252081,986.3009479,32.90472558,46.30073573,394.3617027,291.8428799,41.99242227,63.73327345,78.31595601,9.053434213,1.453779183,134.1443129,11.2574588,216.6113864,9.092479773,Tumor,LUAD
TCGA-55-A490-01,27.85137621,2.924877953,12869.69809,213.5912315,59.3242041,14.30433023,164.2096276,243.7061079,207.9619491,24.85948198,49.02688184,5.974043996,0.977165208,116.2375396,17.04810755,74.38669349,6.551129701,Tumor,LUAD
TCGA-55-A492-01,8.01853247,3.38982215,29874.22681,554.8068229,27.4128786,29.34589868,372.5755531,85.52095432,94.08584516,29.82910459,16.85438527,19.90962072,1.684407618,360.3722934,7.59786244,209.866445,2.839338211,Tumor,LUAD
TCGA-64-5815-01,46.70386704,16.01408741,16778.3686,987.114583,79.32824032,62.13180636,540.9899039,216.3617529,442.2664121,7.874984021,41.10534631,7.069730542,3.41949264,192.3305573,22.02771519,620.5229314,5.87567236,Tumor,LUAD
TCGA-05-4396-01,5.408842851,2.854170676,4432.588529,1024.371319,100.6205263,23.35971896,173.5944528,135.8989586,68.27460438,77.66368672,67.8396232,47.95611097,5.041543566,184.8033076,5.629065948,121.5830236,1.654121642,Tumor,LUAD
TCGA-NJ-A4YP-01,20.08471047,27.01649105,8612.005896,708.0598549,71.23359506,64.88514043,288.2165694,116.0503174,249.2766512,25.53574094,38.95797516,43.62166933,2.641930846,231.6549691,14.82662076,367.978385,15.05649198,Tumor,LUAD
TCGA-64-5774-01,15.36927426,7.630914743,5008.406327,248.8575961,281.6022947,170.2864869,438.2493036,126.5699779,89.99634371,10.13213481,41.46736069,35.3326549,1.003919308,274.9899299,5.519167688,373.6490691,6.248502652,Tumor,LUAD
TCGA-05-4397-01,5.432167707,8.093400983,8220.843688,1195.132049,429.1979434,39.7493254,216.5082159,378.7138648,237.3213098,13.38771302,44.38977982,6.633869983,1.666175105,94.16206376,17.62962412,64.49365762,4.903210718,Tumor,LUAD
TCGA-50-5933-01,63.33664186,15.71211791,15586.87082,1046.512185,204.9646626,81.0010359,332.4582138,139.9253992,1438.042039,20.20974552,71.8970968,8.190302514,3.102215596,90.19076311,17.91560239,321.3530795,8.228440957,Tumor,LUAD
TCGA-44-3919-01,33.0165579,10.6210097,16266.05098,1180.998114,97.61746895,62.87745159,331.3538122,285.7066964,1032.181545,30.87100017,43.66369865,9.132195148,1.739984105,66.70391136,38.38419302,137.0289816,6.01543912,Tumor,LUAD
TCGA-J2-8192-01,44.46997812,20.8302751,13549.25213,1204.394321,98.98883885,88.72777312,495.2871889,194.3813589,1041.521513,71.86256895,64.3328825,27.79312353,9.606970661,160.5857273,33.11375829,379.5443209,21.0630156,Tumor,LUAD
TCGA-95-A4VN-01,32.32572102,28.14715633,12482.91119,856.6890577,174.3095069,55.5496789,403.4786602,128.1192526,632.4919203,48.99309142,45.57587073,24.05551862,4.878424361,169.3023051,20.3578314,721.9862296,11.01410465,Tumor,LUAD
TCGA-55-A48Y-01,10.45303947,3.522396249,10524.56286,317.0662945,32.32642375,15.06670686,152.2517599,123.6211035,471.606162,22.30500321,22.26664976,16.35934588,2.214402221,70.26237818,22.38294257,109.5429866,6.020095407,Tumor,LUAD
TCGA-55-7570-01,5.883136761,6.993392952,14126.34772,253.0711333,96.98967286,80.06082531,186.9880224,163.1623104,199.3609484,28.3764087,24.37158411,30.49326604,1.326126043,137.12463,14.1205805,129.138286,4.908508199,Tumor,LUAD
TCGA-MP-A4TH-01,17.56856297,12.64116543,9738.375579,1202.386449,61.27435967,44.52747038,205.4776006,184.4284234,455.1092485,63.45756775,39.76021482,11.04133339,6.644824688,114.9373245,19.70647678,352.7962547,13.01530572,Tumor,LUAD
TCGA-78-8655-01,33.13730342,8.653235198,17381.23658,1222.141225,59.87787773,45.44506262,688.1464997,226.9124032,1186.69171,16.3359089,43.63009914,8.531348155,1.243162582,182.9605966,18.71738963,204.4365404,4.95978115,Tumor,LUAD
TCGA-50-6592-01,66.90428157,13.66260383,42501.14939,1446.514485,89.78282518,49.04463171,460.2233087,160.2689057,997.2688384,38.54482825,57.07027992,14.95437402,5.86560269,98.17374342,45.53398464,245.8977376,7.493519959,Tumor,LUAD
TCGA-50-6591-01,3.752898691,23.64882028,8657.195513,297.328845,518.9399078,116.6737123,182.5231637,80.41525947,16.6337268,34.34033373,34.80242465,4.041655977,5.991461017,77.62563548,16.03438719,104.3753943,7.295335613,Tumor,LUAD
TCGA-44-5644-01,11.4726385,2.155573383,3901.897493,298.9778592,56.02781874,106.0186264,172.6337925,69.66462298,91.02450356,62.30863573,20.07109716,25.94179407,1.6855851,182.7979951,8.542000376,202.9104499,5.48473672,Tumor,LUAD
TCGA-38-4631-01,44.12029103,10.8226404,93561.92969,532.090957,141.7843313,22.43565154,242.9727053,59.08147153,762.6507449,5.096678926,29.97622501,11.66309012,6.087677786,259.3353417,9.881333689,210.7976777,5.307699176,Tumor,LUAD
TCGA-49-4490-01,7.390473406,8.886929511,7674.963871,1233.646439,46.6362042,43.45920125,186.6127021,229.1236304,59.55565232,21.85415745,21.3521726,3.705930254,0.917757743,118.0362808,4.55509968,159.2027102,2.73550799,Tumor,LUAD
TCGA-44-4112-01,11.49289596,6.890383742,3121.165549,259.7236097,25.74905685,41.79661347,69.20554653,43.13063664,212.982126,10621.65384,27.11291161,28.91099253,38.07672517,31.85460895,23.30629963,172.650743,19.09578571,Tumor,LUAD
TCGA-64-1678-01,9.499752081,4.283739137,13656.08067,131.30618,249.8363729,382.3934817,60.98001517,50.87974629,85.52995156,7.519936473,5.88605064,4.673217088,0.275261109,109.3290298,4.084987173,27.75198022,5.740210444,Tumor,LUAD
TCGA-53-7813-01,7.705072584,4.001486331,6243.025645,303.5305928,209.8597839,105.7377659,34.81067884,138.8915432,70.97642189,203.6930835,16.90601731,19.29782822,0.223975899,86.96186615,34.66821164,226.2225075,3.403703312,Tumor,LUAD
TCGA-69-8254-01,17.81143382,19.01894074,7584.281672,1097.561741,45.53481289,168.7101885,1246.273981,291.0032059,885.7172504,33.9174418,68.50085063,186.6839896,16.67885166,277.467714,16.37506121,2060.808934,15.10227039,Tumor,LUAD
TCGA-55-7910-01,31.48418823,5.424011251,4603.316137,245.132845,78.20208768,121.7646642,116.3298509,113.6645704,81.61093212,152.220264,20.1137952,35.98205389,11.15043977,102.2357958,13.91011778,208.1867719,11.71691751,Tumor,LUAD
TCGA-44-6776-01,3.194368195,5.453101127,39451.45676,613.5149112,29.76342082,24.52082706,210.3583225,142.6491799,125.703045,38.43931253,31.37225624,45.37337226,3.179739928,264.6508924,4.856691996,1132.408701,11.56211772,Tumor,LUAD
TCGA-O1-A52J-01,22.71186905,17.52984225,12804.04737,3272.759336,95.28166173,29.53991438,487.1052461,657.4331383,3107.108254,59.4462257,48.37796896,15.97652888,9.436900295,118.6308129,23.93027787,617.1420754,5.037101975,Tumor,LUAD
TCGA-91-7771-01,22.70227249,24.7804604,11636.25034,1274.754675,75.3455992,101.1228493,316.8292796,190.2642247,958.6826967,154.8453901,59.61949833,60.0854405,16.68148066,188.95718,42.53530557,859.508359,17.81349489,Tumor,LUAD
TCGA-69-7978-01,55.18625395,19.11459177,16174.54723,1247.227936,105.9401713,47.81583335,425.5034841,205.7549331,1493.280306,38.92589746,57.09354563,5.20959112,3.344441939,104.8986023,42.40788774,266.9786516,5.892370768,Tumor,LUAD
TCGA-91-6847-01,2.480069569,6.756649161,3007.570374,249.5020846,223.6469763,123.2761179,64.18099817,126.7188573,17.1287713,23.59275947,17.50855491,8.765501745,0.204962195,30.79686349,2.638363743,65.39240151,8.613271505,Tumor,LUAD
TCGA-49-AAQV-01,15.57182429,11.63254778,5596.181462,722.2198296,78.5138784,19.69898949,242.8368375,281.3596437,192.4033475,56.41565235,26.36403455,13.54511916,2.070926467,226.7083742,7.684308859,142.4883247,3.447464161,Tumor,LUAD
TCGA-05-4425-01,35.40340178,19.76236917,14264.01031,1016.044423,125.1419086,152.0301182,560.2648384,262.0986022,1792.2069,8.572800557,49.92092265,21.41420785,2.735205573,101.8107694,21.28753409,357.6164516,14.24195186,Tumor,LUAD
TCGA-05-4422-01,11.20706945,24.73557294,16225.17201,1350.628002,90.78582107,92.69382037,137.8581241,189.838819,310.3738578,68.15419769,36.00551862,15.41830248,2.994912455,323.5420972,14.46445607,353.8640932,3.562510133,Tumor,LUAD
TCGA-93-8067-01,11.10248826,25.8847477,37165.54736,506.9286601,191.6056399,37.45382901,556.7921981,152.4411251,171.1927812,36.14903073,47.09500795,134.011927,14.33940203,150.0633345,11.1423958,626.9826768,13.69604622,Tumor,LUAD
TCGA-05-4424-01,24.12846786,11.63918221,25222.17107,1124.351923,98.04208269,54.01652495,198.0943554,258.9392543,2325.260108,15.41078243,48.73457707,29.52598114,19.71182473,92.27670841,32.07779475,297.8419066,14.30383015,Tumor,LUAD
TCGA-05-4433-01,58.67625416,7.89573118,22743.8073,2052.072147,96.94949098,89.93613801,242.7153711,264.047779,56196.66115,19.84853111,44.07149986,14.06380794,5.203667965,93.97473346,89.19436201,382.1200953,7.191741162,Tumor,LUAD
TCGA-55-7726-01,21.17386372,8.813506963,5204.927124,462.4585355,132.5654668,33.51697423,162.6233277,55.68174327,281.7436854,52.62739968,38.85530633,9.449099968,2.86536687,70.34331726,16.92590655,123.7190559,5.829767627,Tumor,LUAD
TCGA-55-6712-01,31.4000978,23.20551741,12770.87039,1917.421302,156.4751334,36.6279547,174.1049159,68.93594475,960.4376496,18.87771728,64.62617448,5.117145111,3.146261666,69.60552474,22.02169318,201.1230941,5.183314724,Tumor,LUAD
TCGA-05-4389-01,21.06126109,15.41339185,60119.30625,1063.988035,56.86948086,52.17964137,168.8569678,653.2678103,1262.381336,14.40311027,46.98163844,3.081154997,1.12114727,151.0132072,36.10507401,65.85864492,4.995306868,Tumor,LUAD
TCGA-97-8179-01,15.86246975,2.571300358,22337.20397,713.5308994,60.58135269,43.29246097,144.6342966,140.1520267,870.1375028,163.2296471,22.58249667,16.1798885,2.780565128,124.4415435,5.572727601,316.5509729,6.537823355,Tumor,LUAD
TCGA-97-A4M0-01,21.78102484,24.8441124,9872.421515,1271.674291,50.47863209,50.4856646,291.7559063,140.8714268,1695.561521,78.16083606,71.40049761,42.47181044,2.482275225,132.6314526,21.0667182,231.6291593,21.90156994,Tumor,LUAD
TCGA-55-A491-01,20.0158971,16.77008736,7596.92018,763.7023123,31.9745136,81.52770599,231.4922955,98.25889975,181.5233849,15.42530704,17.80646709,3.67306004,0.562861824,75.21310688,28.38800739,292.505027,1.90081429,Tumor,LUAD
TCGA-67-6217-01,12.58939129,14.56806919,9763.237167,1706.337195,45.01654093,37.08626111,176.5353294,277.6800952,542.8986078,100.2665273,31.60370515,18.13369657,11.92960294,113.9073752,18.78824644,535.5546951,22.32170486,Tumor,LUAD
TCGA-55-6982-01,21.11994547,7.284883388,27075.16621,1289.917265,84.94324498,47.32720525,243.7524715,220.7520314,446.0277731,20.18628391,44.65849873,4.788180376,4.530645122,100.0122992,25.81079455,110.0424907,11.43075198,Tumor,LUAD
TCGA-86-8073-01,18.466975,5.810349884,33728.74569,1282.620178,119.0683494,62.10987343,194.2497915,344.5849317,740.3033309,69.11290775,40.8669883,8.501274621,2.360432369,214.0944671,11.48235752,240.0069731,17.18380072,Tumor,LUAD
TCGA-97-8174-01,6.933656571,8.845002077,8310.217704,1071.505477,62.31071024,50.50055405,131.7342014,133.9200748,256.1749644,51.82872127,38.80079069,30.64459473,1.667930315,247.0195116,14.94693466,546.62383,15.69473624,Tumor,LUAD
TCGA-50-8457-01,15.66767251,18.14692237,8880.58932,1106.478503,50.17971666,49.89705014,505.2702752,200.6616134,787.3325183,26.7368293,38.39624588,21.46341309,8.926188423,114.2825593,17.68529134,437.2452876,13.81673053,Tumor,LUAD
TCGA-55-8087-01,20.42144103,6.001158761,10730.2603,726.81531,47.03968865,40.93204148,318.7152541,197.298729,409.0937701,75.15397461,58.55329211,3.489569256,1.274311352,135.1014976,13.93680618,100.2735563,14.69249214,Tumor,LUAD
TCGA-86-8359-01,78.33058589,20.26161597,5713.221854,617.0294077,61.26838045,69.23305097,1052.310637,79.6553213,80.24826029,10.27234241,44.8610125,25.29010463,4.494513595,306.3576683,13.22433829,841.5508051,7.538703595,Tumor,LUAD
TCGA-86-A4JF-01,29.61383706,42.59407213,13705.84748,1100.030066,132.4758667,58.84750612,613.6216964,120.375455,243.8707544,18.72860542,32.63666532,112.6907883,11.18854611,164.1237295,47.00229623,764.7204479,18.37361646,Tumor,LUAD
TCGA-86-6851-01,18.73017397,18.65723284,9321.318232,1861.763403,77.00343338,72.74707076,234.3042504,214.7081071,1130.055346,92.15956,43.37901849,5.032889725,1.253443422,62.35853009,29.5283677,143.2152026,10.1758261,Tumor,LUAD
TCGA-49-4505-01,47.27364175,18.6142862,14876.61826,1062.893891,57.71889748,48.85916212,351.1252134,119.7488102,747.5668243,104.1973927,34.75139354,16.33806299,26.68895301,91.64455816,12.91784744,268.9612123,6.374755549,Tumor,LUAD
TCGA-NJ-A4YQ-01,23.78349493,18.76127922,16601.07177,852.0473665,41.47642803,28.09258213,289.8569174,188.7037104,1032.042035,46.61888511,18.30846906,8.097224649,0.674746672,113.3213716,31.44244002,179.4575496,5.950405722,Tumor,LUAD
TCGA-86-8055-01,50.40282225,7.899445502,12659.25113,897.3707482,66.11244831,84.34416806,247.8008082,197.9520578,462.9154257,14.68570767,44.63206975,8.639261959,2.323832678,88.97425622,22.78382804,181.8033285,10.16533908,Tumor,LUAD
TCGA-44-6778-01,70.21326529,47.65058326,27396.82244,1956.53796,138.8388648,116.5295226,711.0529311,411.6290291,3233.802752,61.26056445,38.32791394,64.40941162,15.17154365,158.7309654,152.7096686,1391.183523,22.90893426,Tumor,LUAD
TCGA-50-5936-01,35.11244727,6.785706314,17151.89803,671.4531794,45.66841482,21.91053107,399.3156176,265.8472697,793.912679,15.06440581,32.76739531,162.1474582,1.076618592,195.9187729,42.18049229,306.6122711,9.518838023,Tumor,LUAD
TCGA-64-1676-01,76.83155384,75.24630652,22163.06323,1193.615443,127.2631628,80.00150876,212.0471733,78.64810085,701.6337856,11.87031052,15.90171876,6.028623605,2.175443953,96.01657391,9.773838288,147.5317777,8.237395426,Tumor,LUAD
TCGA-44-A47A-01,20.19092253,23.56269511,19517.2655,1091.169938,100.1304834,52.48144233,176.5208043,198.5268099,1240.571181,37.47205368,46.13923213,3.325623589,3.508202102,150.4643518,29.42333646,257.2752126,8.40922661,Tumor,LUAD
TCGA-75-5125-01,29.07138379,11.01315564,8633.543614,971.2399563,373.9161256,43.57893846,154.3385818,190.4280297,1348.709781,49.75288066,65.32400691,4.931055206,2.133350889,99.67121672,33.20044004,146.5362132,5.839636965,Tumor,LUAD
TCGA-78-7156-01,2.600239969,3.66415803,19348.57907,682.2302176,76.65143642,22.02025548,98.202088,56.04966069,100.9419087,65.30505258,42.15453478,41.96748907,8.178045157,307.8231161,2.836429817,409.7911986,0.98070112,Tumor,LUAD
TCGA-NJ-A55A-01,18.47323945,21.88794365,8405.223045,1082.815948,83.09799065,67.96090133,254.9822837,168.1614875,328.9431754,61.62673457,54.32991696,23.01003282,6.307278621,113.2747259,15.13081015,420.4307855,10.46583714,Tumor,LUAD
TCGA-78-7159-01,39.93031623,4.290348718,4535.217847,444.5541567,78.98982928,86.58008028,130.8477781,265.4360295,129.3703905,39.90702204,36.72498276,7.893578315,0.66681378,135.1259363,7.403286831,117.0062764,2.392039662,Tumor,LUAD
TCGA-91-6831-01,23.9869624,10.28182622,8122.720471,620.5399046,253.334861,239.4549197,158.9704788,153.760004,914.0029418,33.25117937,29.2554354,11.06642779,1.667434079,265.6401091,15.39350768,112.0218778,6.593221063,Tumor,LUAD
TCGA-55-6986-01,16.72942229,23.49174026,13065.34787,1039.042591,38.77672259,37.68762086,459.7025606,309.865006,352.4154932,29.92368619,77.18488785,35.34324345,5.264567881,194.204983,16.7750551,595.5109242,15.09592464,Tumor,LUAD
TCGA-97-8176-01,23.79746548,4.442508822,18738.48276,427.2906977,116.1206293,24.52642781,172.5650914,183.7991135,659.9271888,17.8365819,26.42248798,12.2883016,1.97963388,270.1687091,28.58535301,219.5584293,8.680144663,Tumor,LUAD
TCGA-86-8358-01,14.07206439,16.90914136,35459.45311,502.0111757,643.2021337,235.9186827,170.0979214,173.3929093,270.5872537,55.30622398,18.093506,15.00277198,5.550261197,136.5580533,23.45397908,220.5675204,3.90447446,Tumor,LUAD
TCGA-86-6562-01,29.86872824,5.611981549,12970.37783,653.015004,71.63113025,36.29907012,449.2701837,215.7269593,446.642468,25.52349001,51.81599177,17.42096095,12.89987906,174.2925147,20.40570702,284.84024,5.361039284,Tumor,LUAD
TCGA-67-3770-01,48.77039377,22.83365048,42523.08635,1296.851023,46.91028611,68.62223935,130.0676542,267.3186636,1367.774935,19.83946468,22.57180671,8.52472652,4.840972244,184.5840237,21.45324504,133.1413923,17.6161333,Tumor,LUAD
TCGA-69-7973-01,9.217717184,4.659055678,10310.71253,359.1013583,181.3590593,77.6263027,210.3375062,267.5698562,383.9103696,25.44761247,29.35941077,17.05940559,4.284291086,250.1897169,30.49544015,404.2388501,11.55616559,Tumor,LUAD
TCGA-78-7633-01,3.31422332,7.255219264,23428.56497,798.2677279,51.61601811,43.26154638,219.5674643,329.9369439,255.1584277,30.39334877,19.04861404,61.43287252,5.250899559,268.6863204,4.391446712,639.1559623,9.340551747,Tumor,LUAD
TCGA-97-7552-01,32.95115215,20.97298115,7039.572354,2329.786022,64.3083603,131.9928106,254.1295335,253.9255825,5911.825285,15.61412243,58.81246943,11.79264005,1.96433189,79.77951826,50.044329,244.425395,5.095219047,Tumor,LUAD
TCGA-73-4666-01,38.96390795,36.3420527,37287.13095,1656.523184,431.1216999,44.84382237,225.3698126,392.9579615,975.0467739,50.2740925,53.75247597,23.49963924,4.573786105,335.9290644,62.95578027,309.1975751,17.39523388,Tumor,LUAD
TCGA-44-3398-01,80.47805914,8.078964454,23240.30985,773.0550626,35.86186816,107.2358874,229.717808,132.9516992,1339.953962,10.92113584,21.59124878,3.897942517,3.592925592,144.6334888,17.8965412,144.9149176,10.57541465,Tumor,LUAD
TCGA-50-6673-01,17.46856056,11.72763365,9781.758945,770.1061647,47.68007332,70.66695028,411.9752361,430.0669371,542.2329454,16.23009604,28.00552014,13.7818369,7.899598699,70.63738052,21.79448242,463.8665926,4.15270304,Tumor,LUAD
TCGA-62-A46R-01,20.95378502,8.151189183,6458.762521,560.6117453,84.96270878,26.55655851,63.53628034,335.6664066,1954.683683,77.12619692,54.85763906,5.18501227,2.616318164,73.57618134,23.98525638,67.28398242,2.029479756,Tumor,LUAD
TCGA-78-7145-01,30.34191041,12.12398857,9470.795901,557.6086734,168.2406436,46.77317568,364.5707122,255.2649511,1290.755868,12.95506782,60.6800695,24.13476951,8.618536487,193.2893191,10.37455444,473.0082528,18.05921111,Tumor,LUAD
TCGA-38-4625-01,34.50856114,24.43077525,15034.59244,1378.524755,230.5196755,55.76470798,376.3304969,317.7391122,592.5663007,6.26306538,40.21113809,8.311074224,9.692216362,173.7945929,48.24330912,193.7116275,9.500857042,Tumor,LUAD
TCGA-50-5049-01,57.96030808,64.38050542,27272.31557,1352.793368,75.36459386,93.32033063,442.8858107,145.8193777,2295.824973,3.318388813,31.04247241,13.1754516,6.722440254,94.16218295,46.95192318,429.8605968,8.656351778,Tumor,LUAD
TCGA-05-4410-01,14.32655249,14.99711651,9320.676494,2238.882077,64.0347113,39.65071802,183.3028414,347.39777,805.8790198,49.66522613,53.07520112,12.10500562,1.813104017,117.1168846,21.7019692,215.4206414,10.43505659,Tumor,LUAD
TCGA-55-8204-01,23.52248012,6.591074431,6091.076649,797.6660737,52.0776906,28.49465755,283.8536403,114.5489164,342.6689621,15.55107694,34.21108904,9.953399109,1.37578865,71.65805807,10.54853352,152.8084518,3.812859918,Tumor,LUAD
TCGA-97-7546-01,22.78404405,11.49857026,7035.542726,1310.366877,79.63904113,97.41287217,428.3653932,142.0534158,1188.957143,72.16034897,80.40412052,11.7091108,30.62615564,108.733294,15.98479787,539.5559778,11.36790469,Tumor,LUAD
TCGA-62-8395-01,7.229044054,11.98220387,17100.63656,681.9322118,39.43587648,89.89284875,454.7781704,295.4267415,197.8225933,32.44214755,33.97084582,22.18294073,2.641779545,322.294476,10.34904359,717.8293323,3.802433383,Tumor,LUAD
TCGA-62-A46V-01,11.87768567,8.40682857,6107.132595,626.1865978,77.54523649,42.19608434,243.3351116,241.3267978,272.516378,54.88274259,10.65339849,5.965415675,1.094133501,66.50520603,15.8884565,231.9971282,4.365084065,Tumor,LUAD
TCGA-99-8032-01,13.3054701,5.316050605,6992.477783,408.5610534,66.66624352,97.17753111,181.2612061,128.7680464,176.4338479,53.00915915,16.16258304,22.11939948,3.94173529,145.3225626,13.75680221,142.5431132,5.784789507,Tumor,LUAD
TCGA-86-8281-01,8.56714053,5.139630837,26958.62455,587.2582726,43.64732649,25.36196692,84.38682972,234.2307637,227.1442501,101.3348338,41.09594249,20.51985478,3.888441741,204.1368256,17.8273261,166.066134,20.47380416,Tumor,LUAD
TCGA-50-5066-02,5.466622272,19.36299742,18453.90794,764.9481806,157.8634654,53.18022152,314.7594666,135.229071,285.7957768,56.57405967,34.62766852,56.78455225,15.7141581,149.2610751,19.28083132,408.796975,33.34315764,Tumor,LUAD
TCGA-50-5946-02,13.31346415,12.36158205,8382.466653,829.4959279,145.8066835,42.13095418,112.9717728,251.2777144,200.9157877,10.75271869,25.09973512,5.08159366,1.942354415,86.53275563,14.77794251,190.9005402,4.349683496,Tumor,LUAD
