CODE,Group,hsa-mir-106b,hsa-mir-128-1,hsa-mir-128-2,hsa-mir-130b,hsa-mir-146a,hsa-mir-150,hsa-mir-155,hsa-mir-221,hsa-mir-3185,hsa-mir-4256,hsa-mir-4746,hsa-mir-511,hsa-mir-548f-1,hsa-mir-5682,hsa-mir-6127,hsa-mir-6863,hsa-mir-7-3,SampleName
LUAD,Tumor,9.216743472,5.651677671,5.595133033,5.067201316,7.308125678,10.68641484,9.109384031,9.269640147,0,0,0.402763646,2.329259677,0,0,0,0,1.551997287,TCGA-44-6146-01B
LUAD,Tumor,8.549380561,6.098417768,5.704052333,5.825760141,8.096427014,8.215746372,10.19122261,6.821372382,0,0,1.208539109,5.357079533,0,0,0,0,0,TCGA-67-3771-01
LUAD,Tumor,8.337500599,5.407797933,5.3132944,5.057498578,7.219621378,9.419342827,8.573936671,7.884230302,0,0,0,5.659021935,0,0,0,0,1.054295598,TCGA-67-3772-01
LUAD,Tumor,7.964554839,5.432727823,4.767025574,3.284322679,7.149987603,9.002332639,8.138102466,7.445707488,0,0,1.220585035,4.266460492,0.2510331,0,0,0,0,TCGA-97-A4M5-01
LUAD,Tumor,10.21727778,6.074859537,5.775369264,5.424325443,8.318908026,10.71242633,9.4351292,7.664726253,0,0,2.789714856,4.592277803,0,0.620793768,0,0,0.853261941,TCGA-53-A4EZ-01
LUAD,Tumor,9.266080703,6.335676918,5.709692643,4.879287206,6.739148885,10.05209443,8.482644712,7.498272085,0,0,1.211804056,4.700947624,0,0,0,0,0.610236095,TCGA-99-8032-01
LUAD,Tumor,9.436663406,6.041611671,5.433588012,4.717093799,6.683639166,8.538002249,8.055723198,7.916846986,0,0,1.467408352,4.659476386,0.197996196,0,0,0,0,TCGA-86-8075-01
LUAD,Tumor,8.519094079,5.860110135,5.555387055,4.612344241,7.579303076,8.903276787,9.05309189,9.066681093,0,0,1.082113948,5.238549231,0,0,0,0,0.152785687,TCGA-55-8302-01
LUAD,Tumor,8.316715728,6.144882389,5.747750767,5.214080381,8.670627721,9.323774827,9.343388907,8.562157215,0,0,1.349337533,3.685673892,0,0,0,0,1.406617211,TCGA-05-4425-01
LUAD,Tumor,9.542890536,6.471310325,6.131073033,5.076287153,7.420624995,11.37295555,9.165994756,7.893218068,0,0,0.86038918,4.269866272,0,0,0,0,0.662223733,TCGA-55-6983-01
LUAD,Tumor,9.829557727,6.934404969,6.752356613,5.051287739,5.832623774,8.314124278,8.144440492,7.220685776,0,0,1.51919767,3.521061167,0.193535847,0.896370286,0,0,0.516709088,TCGA-75-7027-01
LUAD,Tumor,8.922984689,5.371656363,4.732727174,4.062829671,7.233527188,9.889421235,8.836374521,8.563452715,0,0,1.88499639,4.436316377,0,0,0,0,0.742765097,TCGA-62-A472-01
LUAD,Tumor,12.11940373,7.378636042,6.938697214,5.542102658,7.266367321,9.614345829,7.625194071,8.636027809,0,0,4.289546561,4.556576804,0.339236602,0,0,0,1.759489938,TCGA-78-7154-01
LUAD,Tumor,8.413754931,5.847381952,5.577771529,4.98171244,7.589941566,9.676763814,8.909103288,8.013886754,0,0,0,6.049521015,0,0,0,0,0.657457999,TCGA-67-3774-01
LUAD,Tumor,8.894469889,6.143738948,5.626179165,5.271479425,6.119122633,8.689726999,7.556561562,7.131264074,0,0,1.61642216,3.595968093,0,0,0,0,0.903001238,TCGA-86-6562-01
LUAD,Tumor,8.606356203,6.250182486,5.643063384,4.591132499,7.502998761,9.907478461,9.299603038,7.661234723,0,0,1.859360944,4.405836581,0.186931527,0,0,0,0.977010962,TCGA-95-A4VP-01
LUAD,Tumor,9.200777566,6.723828495,6.215093053,5.103948212,7.337428367,10.02990973,9.843417634,8.587629493,0,0,2.961870917,6.176104038,0.886680462,0,0,0,2.795438647,TCGA-75-5125-01
LUAD,Tumor,10.05527882,7.05609001,6.916198588,6.12724315,5.75663998,8.644170919,8.218348343,6.387414345,0,0,2.070658606,3.658085891,0.590134418,0,0,0,2.334309689,TCGA-91-6831-01
LUAD,Tumor,8.878945946,5.982935136,5.900238839,5.065828448,5.298890865,8.622268914,7.352879686,6.794540933,0,0,0.834296184,3.53235686,0,0,0,0,0,TCGA-55-6642-01
LUAD,Tumor,9.141721914,6.365834046,6.058909429,3.77486885,6.728843362,10.40629786,7.681927276,8.852466994,0,0,1.876257999,5.320312599,0,0,0,0,0.289953652,TCGA-86-8056-01
LUAD,Tumor,9.394625251,7.524270796,7.129204986,3.819439194,6.211879147,7.904674225,7.677676801,6.734713359,0,0,2.522236828,1.922583404,0,0,0,0,0.877590354,TCGA-L9-A5IP-01
LUAD,Tumor,9.211230684,5.9156904,5.658198256,4.129270321,7.408378768,10.67761549,8.305780079,9.078961412,0,0,1.474770881,4.816405969,0,0,0,0,0.216315789,TCGA-97-7546-01
LUAD,Tumor,8.929872002,6.334909853,5.902104918,3.504720806,7.78652531,9.518620899,8.153074204,7.456494558,0,0,1.214981462,4.14872655,0,0,0,0,0.731781923,TCGA-97-7547-01
LUAD,Tumor,8.447608127,5.147052821,4.841913508,2.571105443,6.860014768,8.485901852,7.368598887,8.748265429,0,0,0.579436025,3.155139293,0.220026524,0,0,0,0.220026524,TCGA-44-6776-11A
LUAD,Tumor,9.624091192,6.86525598,6.664958194,5.245757131,9.947290426,9.56721236,10.40170451,8.671192545,0,0,0.879400729,1.421814128,0,0,0,0,0.641306485,TCGA-55-7914-01
LUAD,Tumor,9.806064258,6.267063474,6.09800266,4.067871174,8.341182464,10.39674747,7.939261105,9.02721092,0,0,1.365731725,4.9959627,0,0,0,0,1.816932236,TCGA-78-7143-01
LUAD,Tumor,8.050256415,5.223013934,5.065995563,2.414959231,7.822209193,9.316227093,7.673638358,8.155096872,0,0,1.424960774,4.591533716,0,0,0,0,0,TCGA-50-7109-11A
LUAD,Tumor,8.065215137,5.389655807,4.600757984,3.357499363,7.887070122,10.84548513,10.75595453,7.95382961,0,0,1.263910577,4.712939686,0.356472887,0,0,0,0,TCGA-NJ-A55A-01
LUAD,Tumor,9.510498893,6.627096027,6.210659442,4.633287747,7.629192129,10.88071747,9.675172184,8.618472509,0,0,1.551467291,6.534959333,1.551467291,0,0,0,0,TCGA-55-8205-01
LUAD,Tumor,10.63204383,8.603370383,8.427645131,5.318202,5.543463095,8.845435231,8.412353598,9.117407774,0,0,3.856411285,3.507475754,1.845237921,0,0,0,2.039751146,TCGA-05-4415-01
LUAD,Tumor,9.300844887,6.998223569,6.670743651,7.3083887,5.240145013,8.113036385,6.697984494,5.594643611,0,0,2.771032806,2.635221552,0.595551399,1.606062197,0,0,1.556791362,TCGA-86-8358-01
LUAD,Tumor,8.546374286,5.680388078,5.218502519,2.901136054,6.760279452,9.281509832,7.767140084,8.470961676,0,0,0.798627063,4.960344291,0,0,0,0,0.798627063,TCGA-86-7711-11A
LUAD,Tumor,9.46238857,7.203083825,6.632756773,4.129347071,8.086389984,11.99323782,9.577514351,8.002120307,0,0,2.03007365,5.32804907,0,0,0,0,0.206909485,TCGA-86-8585-01
LUAD,Tumor,9.372888239,6.779848014,6.305489166,5.511750061,7.198921163,10.31708556,8.725031221,6.463388909,0,0,1.357198395,4.130207612,0,0,0,0,0,TCGA-55-8203-01
LUAD,Tumor,10.16244881,6.302153713,6.071569322,6.755567012,5.205084242,7.707131589,8.004601743,9.458882884,0,0,2.024092689,4.208201577,0,0,0,0,1.15506528,TCGA-71-6725-01
LUAD,Tumor,9.017837122,6.16196584,5.627668291,5.315860833,8.606270387,10.87323577,9.319194243,9.176858986,0,0,1.122163131,5.592916653,0.258364547,0,0,0,0.477412075,TCGA-99-AA5R-01
LUAD,Tumor,10.25263982,6.727152464,6.481876508,5.189582877,7.570342223,10.93970174,10.46062049,9.645929464,0,0,2.222712458,5.770717193,0.161324035,0,0,0,0.670446078,TCGA-55-6978-01
LUAD,Tumor,8.489267794,6.491458938,6.206065716,4.782060169,7.943431357,9.153936953,8.904844728,8.603940609,0,0,1.871428124,6.269060917,0,0,0,0,0.419937398,TCGA-44-6775-01
LUAD,Tumor,9.95040113,6.386724706,6.152410699,5.693357151,7.156718592,11.07392832,7.999250635,8.836485687,0,0,2.234538414,5.785717357,0,0,0,0,0,TCGA-97-8175-01
LUAD,Tumor,9.236681711,6.474556036,6.090950284,4.793895623,6.791700448,10.4463129,7.923392942,9.529170045,0,0,1.272409648,4.117577445,0,0,0,0,0.210755415,TCGA-86-7954-01
LUAD,Tumor,8.994226633,5.900277464,5.377912572,4.521202664,6.945158582,10.22520372,8.713277498,7.38087683,0,0,0,5.022869162,0.563103449,0,0,0,0.563103449,TCGA-MP-A4T7-01
LUAD,Tumor,8.126391361,5.60409956,5.163093723,4.171096795,8.262391305,11.64797899,8.995025805,7.950770593,0,0,1.000620226,3.586099858,0,0,0,0,0.263241177,TCGA-44-5645-01
LUAD,Tumor,8.659961421,5.828513383,5.407733567,5.753607638,5.502280695,7.7268997,8.359909385,8.112607824,0,0,3.587569858,3.825595256,0,0,0,0,0.781407558,TCGA-55-8506-01
LUAD,Tumor,10.36087689,7.357162486,7.092010995,7.494369341,4.911655011,4.760788703,8.810478313,6.587400548,0,0,3.405295887,1.877345344,6.82609869,0,0,0,1.27240487,TCGA-50-6591-01
LUAD,Tumor,8.884289817,6.206474676,5.317765185,4.650671918,8.303852265,10.5232967,9.195347694,8.218218459,0,0.577452515,1.308381846,5.872553021,0,0,0,0,0,TCGA-L4-A4E6-01
LUAD,Tumor,8.814973512,6.244942833,5.791882689,4.833688793,6.073656314,9.107557483,7.690023101,6.982673911,0,0,1.363076296,3.467659671,0,0,0,0,0.394476826,TCGA-62-8395-01
LUAD,Tumor,8.413182055,5.352671637,5.012978228,4.541525495,7.337461453,9.743069816,8.803367343,7.915611066,0,0,1.192734522,5.032003132,0,0,0,0,0,TCGA-49-4505-01
LUAD,Tumor,8.541693551,5.462705017,4.915298552,3.163001593,6.100846551,8.697283946,7.740438066,8.133492209,0,0,1.217945371,3.765369888,0,0,0,0,0.413093601,TCGA-69-7763-01
LUAD,Tumor,9.671508179,5.402608643,4.980629679,4.865896452,7.094892693,8.84759329,8.21208857,6.538970442,0,0,1.653284317,2.841627394,0,0,0,0,0.619527576,TCGA-55-8508-01
LUAD,Tumor,9.985395209,6.641651164,6.213534975,6.11024064,7.607266234,10.69724897,9.830619548,7.084701534,0,0,1.097239963,5.227371269,0,0,0,0,0.361613416,TCGA-55-8085-01
LUAD,Tumor,7.98160012,5.587997772,5.283360212,3.668278797,6.574172278,9.507905805,8.506944821,7.226987778,0,0,0.992670556,4.115430995,0,0,0,0,0.580080827,TCGA-73-4658-01
LUAD,Tumor,10.27023594,7.045773387,6.73582245,5.80748141,7.63205413,11.85029987,11.12005557,7.78469216,0,0,2.194140963,5.321830313,1.961621476,0,0,0,0.226871008,TCGA-55-6987-01
LUAD,Tumor,8.311690606,4.977151129,4.53216439,3.50743186,8.49804327,10.29144976,8.653658083,7.529486519,0,0,1.162509116,4.400882714,0.207653007,0,0,0,0.827038539,TCGA-97-A4M0-01
LUAD,Tumor,9.525519537,6.486251504,6.066156091,3.904689095,7.300083501,10.71274659,8.602166148,8.297280692,0,0,0.601859078,6.040856188,0,0,0,0,0.175579529,TCGA-55-8206-01
LUAD,Tumor,9.741991949,6.333907449,5.776595026,5.086852877,6.879013852,9.161763952,9.671735602,8.166219509,0,0,1.642416008,5.434453126,3.630056638,0,0,0,2.221898729,TCGA-75-6207-01
LUAD,Tumor,8.269787918,5.86838218,5.808957973,2.18145499,7.010930253,9.150063132,7.731271221,8.400625931,0,0,0.589914938,4.462593163,0,0,0,0,0.224516977,TCGA-55-7283-11A
LUAD,Tumor,9.829593882,6.304513853,5.802041985,4.95926517,6.019505354,8.849124101,7.560249901,7.920743792,0,0,0.734804551,5.119441342,0,0,0,0,0,TCGA-97-8179-01
LUAD,Tumor,9.329364765,8.20051296,7.773278061,8.213090325,6.192234158,8.952889847,7.168311878,9.286729941,0,0,4.302537961,4.494603968,0.554171331,0,0,0,0.30353178,TCGA-78-8662-01
LUAD,Tumor,9.255651354,5.880650168,5.783567367,4.445336185,5.850692327,6.895508491,8.083316183,7.795586905,0,0,1.144595273,2.643158218,0.26520523,0,0,0,0.489146243,TCGA-MP-A4TF-01
LUAD,Tumor,9.318865445,6.58056023,6.21878049,5.01332924,5.806682366,7.51408182,7.595508502,8.294483921,0,0,2.492241866,4.203003223,0,0,0,0,0.347266522,TCGA-64-1679-01
LUAD,Tumor,7.551065997,5.027693545,4.425680848,4.88836145,6.401818897,8.652929177,7.409842565,7.029678902,0,0,0.613481676,2.844530277,0.234684022,0,0,0,0.43647956,TCGA-L9-A443-01
LUAD,Tumor,7.673124561,5.723115856,5.253115105,4.721775224,9.833233971,10.11616357,9.752717842,7.234545417,0,0,2.123337431,4.810744619,0,0,0,0,0.704375344,TCGA-97-A4M7-01
LUAD,Tumor,7.958844977,5.280816268,4.737621763,4.036264096,7.598461773,10.86202892,10.32122477,7.339141528,0,0,0.892165618,4.760581735,0,0,0,0,0.279756538,TCGA-MP-A4TH-01
LUAD,Tumor,7.861758921,5.593631675,5.136658808,5.377758104,9.097690666,10.32736658,8.749364627,7.860790605,0,0,0.8321617,3.719564932,0,0,0,0,0.95339339,TCGA-97-A4M6-01
LUAD,Tumor,9.650009799,5.978951039,5.799381645,3.593650646,6.867374986,9.647597748,7.810332957,8.741903319,0,0,0.740763535,6.042754221,0,0,0,0,0.740763535,TCGA-44-6144-11A
LUAD,Tumor,9.003644628,6.919588683,6.653870503,5.358265645,8.464398455,10.82167955,10.88302923,9.197555387,0,0,1.273006754,7.460521614,0,0,0,0,1.559682692,TCGA-75-5122-01
LUAD,Tumor,9.481851045,7.06761597,6.873436668,4.652949746,6.970660193,9.685880786,8.162580533,7.443794062,0,0,1.39766991,4.556019786,2.031351082,0.6275312,0,0,1.063391112,TCGA-50-5072-01
LUAD,Tumor,9.127313789,6.179145772,5.727161071,6.353012415,5.701660942,9.02693605,8.171120305,8.320995488,0,0,3.1519601,5.354281335,0.549952015,0,0,0,0.947159675,TCGA-50-5066-02A
LUAD,Tumor,8.16520092,5.066820387,4.750747445,4.610069454,5.350267741,8.000750733,7.559170391,6.88116567,0,0,0.750326942,3.429995367,0,0,0,0,0.750326942,TCGA-62-A46P-01
LUAD,Tumor,8.109379283,5.292642773,4.693643234,4.292452689,6.725036594,10.02597139,9.3511601,7.375892194,0,0,0.587443725,3.81425601,0,0,0,0,0.323417341,TCGA-95-A4VK-01
LUAD,Tumor,8.79935514,5.509324639,5.490962326,2.8751134,7.92902943,10.00846623,9.108767342,8.041600107,0,0,0.656317882,4.479880352,0.253406021,0,0,0,0.468882512,TCGA-44-7670-11A
LUAD,Tumor,8.667941983,6.181900187,5.927556641,4.553021541,8.207282666,10.26296783,9.255012771,7.757537028,0,0,1.759867842,5.546725524,0,0,0,0,0.261698092,TCGA-75-6212-01
LUAD,Tumor,8.37134853,5.64361863,5.115009556,4.244149201,4.98994546,9.358594239,6.207198114,8.648721669,0,0,1.603821915,1.751196539,0,0,0,0,2.018555308,TCGA-44-6146-01
LUAD,Tumor,10.30635135,7.489386128,7.154952562,5.518767859,6.843748495,8.601253242,7.217107277,7.287464039,0,0,2.767495479,3.630653122,0.301435468,0,0,0,0.5506446,TCGA-55-7913-01B
LUAD,Tumor,10.16262888,6.330357076,6.013718371,5.751079858,7.787884666,10.3802781,10.45598931,9.078184831,0,0,1.752526819,5.827157291,0,0,0,0,0.934583681,TCGA-49-AAR3-01
LUAD,Tumor,9.251124138,5.805547872,5.293593258,6.687593578,6.168945299,7.699764191,8.101891701,7.224383846,0,0,2.479616539,4.671835753,0,0,0,0,0.297338174,TCGA-55-A490-01
LUAD,Tumor,8.742974651,5.319876459,5.064047776,4.981770244,8.334249384,9.468557557,8.266361,8.513319723,0,0,0,4.21855971,0,0,0,0,0,TCGA-38-4627-01
LUAD,Tumor,8.1789887,5.494202679,5.135588264,4.751347705,7.23777791,6.985285832,7.779168781,7.729940018,0,0,2.353247908,3.751775943,0,0,0,0,0,TCGA-62-A46V-01
LUAD,Tumor,9.19733334,6.173692865,5.706429931,4.830158306,7.853175767,10.72304835,8.854642264,9.099219985,0,0,0.985658535,3.29601036,0,0,0,0,0.451627339,TCGA-55-6984-01
LUAD,Tumor,9.933245181,6.747279865,6.577834357,6.559741617,7.734110561,8.994534419,9.075079678,8.075843663,0,0,1.280134991,3.978413391,0,0,0,0,2.115512729,TCGA-53-7813-01
LUAD,Tumor,10.91997583,6.79432006,6.453148331,4.827857682,6.246598939,7.394561463,8.111479732,7.731619522,0,0,2.569183368,2.747151694,0.831203556,3.509558279,0,0,4.2219663,TCGA-38-4631-01
LUAD,Tumor,8.729565716,5.558756267,5.381849229,2.641116856,5.164054329,9.080377104,7.048285651,8.899265228,0,0,0.852692443,4.17988537,0.48844714,0,0,0,0,TCGA-55-7724-11A
LUAD,Tumor,8.872537738,5.889025259,5.470647227,3.332260092,7.695116276,9.09040562,8.02600968,8.396872271,0,0,0.853108606,4.534540325,0,0,0,0,0.264953116,TCGA-44-7669-11A
LUAD,Tumor,8.121853475,4.962690509,4.854979208,2.285358419,5.739104778,8.627238943,7.4271478,8.049292161,0,0,1.152921293,3.162474957,0,0,0,0,0.860571936,TCGA-49-6744-11A
LUAD,Tumor,10.2429994,7.397058581,7.010717961,6.455157227,4.688334805,8.85397569,6.871619984,5.556540051,0,0,1.528893826,3.094671684,0.344121744,0,0,0,0.854500801,TCGA-86-7955-01
LUAD,Tumor,11.26168022,7.093559426,6.60591969,8.13703942,5.623842462,7.439381832,7.51513632,7.803520609,0,0,2.016728074,3.212488253,0.284061591,0,0,0,0.521287983,TCGA-91-6847-01
LUAD,Tumor,8.496758023,5.936629247,5.354080789,4.926447818,7.070129866,10.63918986,9.003381141,7.544400084,0,0,0.710066923,2.999040289,0,0,0,0,0.212843223,TCGA-55-A4DG-01
LUAD,Tumor,9.033097932,6.428840734,5.882764646,4.680164774,8.593296927,10.08209425,7.896527374,8.31149946,0,0,1.542785992,4.331680928,0,0,0,0,0.564028855,TCGA-44-6148-01
LUAD,Tumor,9.189092482,6.328511523,5.523824315,4.433928826,7.179491703,9.482390668,8.946448468,8.424353541,0,0,2.149179033,5.157896904,0,0,0,0,0.754589101,TCGA-93-A4JP-01
LUAD,Tumor,8.579807528,6.008180939,5.690229678,3.512984324,5.714281021,6.460894278,7.471619863,7.307403077,0,0,1.452067703,2.565271314,0,0,0,0,1.29081658,TCGA-78-7150-01
LUAD,Tumor,9.090398045,7.211971623,6.92462582,4.735510317,7.679365672,10.41577841,9.707349856,8.090642567,0,0,1.493240494,4.659831876,0,0,0,0,0.539829803,TCGA-05-5425-01
LUAD,Tumor,8.451215836,5.194789391,4.752196023,2.925501033,6.788117028,8.741703212,7.329808821,8.151002871,0,0,1.213798296,3.734991359,0.286778263,0,0,0,0.525893473,TCGA-50-5933-11A
LUAD,Tumor,8.674782738,6.51040158,6.389627537,4.13493603,5.915020938,8.278035631,7.410705116,6.649791259,0,0,0.824268474,2.38915542,0,0,0,0,0.470218227,TCGA-78-7149-01
LUAD,Tumor,10.07373268,6.339797744,5.950042332,6.279866961,6.830038381,8.91915648,8.275112689,7.639989148,0,0,1.602826462,3.001978561,1.249886426,0,0,0,0.831064889,TCGA-50-5946-01
LUAD,Tumor,8.31459576,6.382128441,6.094290043,4.746058284,8.760845858,12.37691658,10.06193889,8.671590643,0,0,1.214155898,4.212398836,0,0,0,0,0.46169304,TCGA-50-5055-01
LUAD,Tumor,10.16871342,6.419316504,6.02921316,5.691929065,7.480381116,11.69930235,9.837994858,8.567283733,0,0,1.730073417,5.455253727,0,0,0,0,0.659341884,TCGA-55-6985-01
LUAD,Tumor,8.270678988,6.448696918,5.822762162,4.92873126,7.148163767,10.57064226,9.225943795,7.497384639,0,0,1.911366388,5.093383589,0,0,0,0,0,TCGA-78-8648-01
LUAD,Tumor,10.51330207,6.228192175,6.031321723,3.773315736,7.686261286,9.639920478,8.210322932,9.018636525,0,0,1.564933676,3.619527929,0,0,0,0,1.105772601,TCGA-44-6778-11A
LUAD,Tumor,8.573667934,5.789471437,5.437090049,4.637484935,7.575887721,10.29566688,9.001939878,7.924065867,0,0,0.658688607,5.261682636,0,0,0,0,0.802378532,TCGA-50-5935-01
LUAD,Tumor,9.574764588,6.17089715,6.087410224,3.938695391,4.730778133,8.358419081,6.060718734,6.814533261,0,0,0.6988701,3.234752989,0,0,0,0,0.6988701,TCGA-78-7167-01
LUAD,Tumor,8.85908306,6.40871288,5.963376878,4.314044918,7.986793779,11.33250444,9.811512002,8.739306994,0,0,1.749052359,6.129379345,0.33614054,0,0,0,0,TCGA-69-7978-01
LUAD,Tumor,8.223399863,4.523977016,4.223722951,5.787395791,8.004652732,9.041114252,8.653277849,7.36174851,0,0,1.36283511,5.613030335,0,0,0,0,0,TCGA-05-4244-01
LUAD,Tumor,8.953575335,6.422788405,6.050523268,4.925453132,6.273551285,9.248024683,8.266284911,9.145593675,0,0,2.479462367,5.930298006,0,0,0,0,0.567330293,TCGA-69-7974-01
LUAD,Tumor,7.699606772,4.958811873,4.472274341,4.747387024,7.002030674,8.661811586,9.071796922,8.246451318,0,0,1.183837737,6.478621391,0,0,0,0,0,TCGA-44-3398-01
LUAD,Tumor,8.562127008,5.553525931,5.086037603,4.036603114,7.682046868,9.54114075,8.517452523,8.080166535,0,0,1.226569566,5.735084781,0.181433362,0,0,0,0.48751722,TCGA-NJ-A4YG-01
LUAD,Tumor,9.28766534,5.65496577,5.42978901,3.703770604,6.254482424,9.517538455,8.048276119,7.891695183,0,0,1.180352218,4.683317936,0,0,0,0,1.685295219,TCGA-78-7537-01
LUAD,Tumor,9.124589936,5.627602636,5.289560689,4.77135593,7.954876945,11.79735323,9.569026238,7.939063548,0,0,1.444249886,4.127176712,0.317174382,0,0,0,0.988084764,TCGA-93-A4JQ-01
LUAD,Tumor,9.225490365,7.134404212,6.513629466,4.8743001,8.111599632,11.35252972,9.121118394,9.745854032,0,0,1.481831586,5.84500048,0,0,0,0,0.442127131,TCGA-55-8510-01
LUAD,Tumor,9.293285613,5.192645529,4.701581714,4.579567507,5.168663454,7.492358047,7.279321558,6.911396075,0,0,0.929305474,4.766934383,0,0,0,0,0.680689823,TCGA-69-7760-01
LUAD,Tumor,8.579122615,5.872695883,5.124294135,3.460710722,6.666182254,9.64234533,6.956486655,9.569068745,0,0,0.944092303,5.555965907,0.206638223,0,0,0,0.206638223,TCGA-55-7284-01B
LUAD,Tumor,8.949375729,5.691438466,5.441754457,3.171864283,7.201839078,10.56060083,8.880534438,8.480338342,0,0,1.001090986,4.435040062,0,0,0,0,1.001090986,TCGA-55-7914-11A
LUAD,Tumor,7.73221756,4.851226679,4.493884007,2.544978894,6.627480538,8.204372875,6.859755388,7.854966857,0,0,0.852797094,2.983415943,0,0,0,0,0.428065188,TCGA-93-7348-11A
LUAD,Tumor,9.638143674,6.266285201,5.611488953,5.738875603,8.58919706,10.69096239,9.708576489,7.056781712,0,0,3.495721765,4.718329621,0.586379493,0.322778457,0,0,1.587794135,TCGA-55-A4DF-01
LUAD,Tumor,8.731673863,6.190175348,5.322274877,5.304127428,7.077168629,8.974769552,9.197571756,7.308692452,0,0,0,4.882986663,0,0,0,0,0,TCGA-05-4402-01
LUAD,Tumor,8.520258718,5.346456219,4.582730489,4.582730489,7.749225725,9.798168961,8.570377196,7.689425642,0,0,1.32053089,4.698200194,0,0,0,0,0.321462895,TCGA-86-A456-01
LUAD,Tumor,9.639409233,6.824558637,6.463221433,4.579498479,7.104069548,9.626601343,8.084838538,8.718694137,0,0,1.21517473,3.41851192,0,0,0,0,0.526632755,TCGA-69-7765-01
LUAD,Tumor,9.124772893,6.161172364,5.4096806,4.094620934,8.562049201,11.58208853,9.22324196,8.295217947,0,0,1.199840041,6.069406307,0,0,0,0,0.332768647,TCGA-86-A4P8-01
LUAD,Tumor,8.651489971,5.88414023,5.205474272,3.818708145,7.84821995,11.40651514,9.087870448,8.02460073,0,0,1.356587258,3.881167518,0,0,0,0,0,TCGA-50-8457-01
LUAD,Tumor,9.863746367,6.445026172,6.214180518,6.15156925,7.026453782,10.05975116,8.279509085,7.406398766,0,0,0.623434269,3.912073246,0.124447252,0,0,0,0.705426809,TCGA-80-5608-01
LUAD,Tumor,9.94380763,6.6842463,6.37171924,5.325338343,8.516191914,11.73236974,10.36799442,8.94774162,0,0,1.427217826,5.23578116,0,0,0,0,0.974749554,TCGA-86-6851-01
LUAD,Tumor,9.50084545,5.947754838,5.650922948,4.525498196,7.78750182,9.411501277,7.963672458,8.886536759,0,0,0.945358993,3.619782148,0,0,0,0,0.637286571,TCGA-64-1681-01
LUAD,Tumor,8.398977727,5.468165468,4.632935133,3.403630805,5.276120161,7.333529499,7.236856203,7.364366072,0,0,0,2.497264902,0,0,0,0,0.367800455,TCGA-44-7671-01
LUAD,Tumor,9.751331688,6.982869828,6.717109473,6.627117029,7.533600459,11.02943828,9.356781389,9.620736073,0,0,3.117451027,4.419738158,0,0,0,0,0.524838991,TCGA-55-8511-01
LUAD,Tumor,8.822845928,5.980075355,5.272069337,6.124598718,6.748941917,8.15843253,9.426016881,9.100453535,0,0,1.826660746,4.580408547,0,0,0,0,0.510480941,TCGA-MP-A4TC-01
LUAD,Tumor,8.863306681,5.691329499,5.273503842,5.565038755,6.788871425,8.84031631,8.837587313,8.228043351,0,0,1.847434948,4.38698941,0,0,0,0,0,TCGA-55-7903-01
LUAD,Tumor,9.73113135,6.088411526,5.640709995,5.122333207,7.722541272,9.76196565,10.11476423,7.534688699,0,0,2.104559422,4.940447414,2.845739728,0,0,0,2.46947264,TCGA-MP-A4TA-01
LUAD,Tumor,8.917485793,6.037464568,5.751214484,4.232506733,6.086225476,9.31983312,7.13403486,7.182329115,0,0,0.845530195,4.467182558,0,0,0,0,0.339869381,TCGA-55-8087-01
LUAD,Tumor,8.595017193,5.982808464,5.668308642,4.296991289,6.827251881,10.7755679,9.151836985,7.696643687,0,0,1.78528061,3.807243624,0,0,0,0,0.688595759,TCGA-44-A4SS-01
LUAD,Tumor,9.588693171,6.677515698,4.808872766,5.328862955,6.677515698,14.5880649,8.572753705,8.309452929,0,0,3.187267657,6.260825994,0,0,0,0,0,TCGA-44-2657-11A
LUAD,Tumor,9.476886225,5.843556297,5.388517723,6.383088294,6.33082232,8.944906744,8.410337615,6.571592539,0,0,1.715599531,4.027244217,0.296819174,0,0,0,0.753004572,TCGA-NJ-A4YF-01
LUAD,Tumor,9.489214581,6.866204184,6.623228652,4.159453924,7.074096131,10.19362699,9.132455198,7.26717359,0,0,1.776410186,3.665346606,0,0,0,0,0.287497118,TCGA-55-6970-01
LUAD,Tumor,9.523926214,6.762466036,6.132233175,4.923983933,6.101602659,9.210294226,8.32840328,5.880726489,0.154907199,0,2.210136028,3.810978745,0.422285755,0.842735916,0,0,1.093220082,TCGA-55-8620-01
LUAD,Tumor,8.520453954,6.389676765,5.915382002,4.824679731,8.699938974,10.96038989,9.730160892,7.73366345,0,0,1.622441251,3.67198398,0.272496244,0,0,0,1.295881095,TCGA-50-5941-01
LUAD,Tumor,8.486571219,5.967197687,5.919797134,4.524706939,7.30217227,10.21536643,8.531062527,9.561216259,0,0,0.743323659,4.816897225,0,0,0,0,0,TCGA-78-7539-01
LUAD,Tumor,8.475786753,6.382935347,6.065322528,4.834329612,8.925951234,11.05428831,9.818496505,7.985447586,0,0,2.252683596,4.560354664,0,0,0,0,0.474621901,TCGA-L9-A743-01
LUAD,Tumor,9.113006621,5.893744047,5.287561463,5.53980549,6.053560414,9.228781928,10.01165831,5.905765552,0,0,0.582552149,3.800629295,0.320482367,0,0,0,0.804254332,TCGA-91-A4BC-01
