CODE,Group,DMPss,DNAss,ENHss,EREG.EXPss,EREG-METHss,RNAss,SampleName
KIRC,Tumor,0.121366281,0.208019889,0.174834133,0.553565816,0.300507993,0.391634551,TCGA-AK-3440-01
KIRC,Tumor,0.031644634,0.107961091,0.191586473,0.392279665,0.153642717,0.209981039,TCGA-B0-4842-01
KIRC,Tumor,0.014574678,0.069430872,0.132465867,0.264208615,0.110837424,0.288188199,TCGA-B0-5107-01
KIRC,Tumor,0.043274245,0.139050863,0.254910623,0.53805927,0.191044423,0.27234304,TCGA-CZ-4866-01
KIRC,Tumor,0.036379317,0.119748126,0.21230224,0.390006109,0.168528902,0.172114168,TCGA-G6-A8L6-01
KIRC,Tumor,0.083907099,0.165589918,0.213025058,0.450987043,0.23167589,0.297451815,TCGA-B8-5551-01
KIRC,Tumor,0.063978378,0.175546354,0.236567485,0.546523963,0.256053359,0.103082192,TCGA-BP-4795-01
KIRC,Tumor,0.0342877,0.11072925,0.205636546,0.319446315,0.157504277,0.219813621,TCGA-B0-5094-01
KIRC,Tumor,0.061899977,0.16537447,0.241900996,0.449297273,0.230077344,0.206749394,TCGA-A3-A6NJ-01
KIRC,Tumor,0.050167267,0.159256192,0.242201674,0.544570572,0.22988103,0.075969592,TCGA-BP-5010-01
KIRC,Tumor,0.023929588,0.116381114,0.194687576,0.406506846,0.178529903,0.199243373,TCGA-B0-5116-01
KIRC,Tumor,0.018835908,0.058449845,0.095231993,0.677773916,0.097769492,0.352386008,TCGA-B0-5098-01
KIRC,Tumor,0.080158966,0.178934154,0.266368813,0.502168741,0.248648761,0.188268427,TCGA-B8-A54H-01
KIRC,Tumor,0.041139546,0.139987074,0.222477689,0.514498002,0.204858534,0.138711906,TCGA-CJ-4908-01
KIRC,Tumor,0.029472431,0.11080405,0.199295294,0.505766539,0.1588709,0.201391805,TCGA-BP-5176-01
KIRC,Tumor,0.078049209,0.170522709,0.244459758,0.533282896,0.233463756,0.119254553,TCGA-CJ-4907-01
KIRC,Tumor,0.132852077,0.249311474,0.333484498,0.457150309,0.3181526,0.175007986,TCGA-CJ-4912-01
KIRC,Tumor,0.057238425,0.144903893,0.173982405,0.546848146,0.216778449,0.272374457,TCGA-B0-4699-01
KIRC,Tumor,0.037948194,0.147596076,0.198392962,0.443064936,0.227401601,0.203336082,TCGA-B0-5119-01
KIRC,Tumor,0.049211355,0.142591368,0.225111545,0.396386621,0.201526688,0.210006361,TCGA-CJ-4916-01
KIRC,Tumor,0.261567763,0.422426819,0.469562517,0.502485259,0.543894428,0.296192568,TCGA-B0-4696-01
KIRC,Tumor,0.039550071,0.126558084,0.213104357,0.529883968,0.180574298,0.186123703,TCGA-EU-5906-01
KIRC,Tumor,0.027722014,0.110714626,0.193898431,0.494698819,0.160081331,0.19142293,TCGA-CW-5580-01
KIRC,Tumor,0.042173317,0.125602301,0.225190304,0.539910593,0.173525188,0.13014979,TCGA-B0-5690-01
KIRC,Tumor,0.053324402,0.138567258,0.233398097,0.419756821,0.191307225,0.182146635,TCGA-CW-5584-01
KIRC,Tumor,0.036806496,0.141637073,0.207555536,0.524192608,0.214865675,0.12654082,TCGA-A3-3376-01
KIRC,Tumor,0.02930339,0.096058314,0.154359514,0.51379864,0.141680977,0.260306781,TCGA-CZ-5986-01
KIRC,Tumor,0.046710049,0.12559631,0.188479109,0.56753835,0.179881464,0.197220417,TCGA-AK-3454-01
KIRC,Tumor,0.02017613,0.104571568,0.223138824,0.546893615,0.147095188,0.168617886,TCGA-B0-5121-01
KIRC,Tumor,0.069654974,0.160814176,0.266937213,0.46930474,0.211251492,0.258419693,TCGA-B8-5159-01
KIRC,Tumor,0.031215615,0.119984999,0.216150993,0.491804907,0.16871658,0.216192809,TCGA-B4-5843-01
KIRC,Tumor,0.054170766,0.141171179,0.234428216,0.566901928,0.192355308,0.159821617,TCGA-B8-A7U6-01
KIRC,Tumor,0.116700016,0.2185038,0.29809314,0.503911106,0.279895258,0.188811905,TCGA-B0-5402-01
KIRC,Tumor,0.068403041,0.192628009,0.302703111,0.51946297,0.268376745,0.170129447,TCGA-DV-A4VZ-01
KIRC,Tumor,0.05261029,0.146349263,0.240833986,0.539975086,0.204280192,0.199306929,TCGA-B8-5553-01
KIRC,Tumor,0.056651222,0.16414874,0.237464219,0.510479735,0.235901824,0.16850551,TCGA-3Z-A93Z-01
KIRC,Tumor,0.051055089,0.177771913,0.276804823,0.589784158,0.252471447,0.172490405,TCGA-B4-5844-01
KIRC,Tumor,0.079116186,0.17014252,0.243437739,0.47511668,0.224547489,0.156097703,TCGA-A3-A8CQ-01
KIRC,Tumor,0.092319088,0.222944108,0.272335961,0.526058715,0.320164573,0.151585492,TCGA-BP-4770-01
KIRC,Tumor,0.03661047,0.109037574,0.206773914,0.347736313,0.150564293,0.215185606,TCGA-B0-5102-01
KIRC,Tumor,0.044550198,0.139175144,0.164391069,0.480167404,0.220518841,0.24352765,TCGA-B0-4712-01
KIRC,Tumor,0.066876869,0.15077777,0.25425586,0.436588105,0.193901049,0.2010102,TCGA-B8-5549-01
KIRC,Tumor,0.056407573,0.120246691,0.15405706,0.336110472,0.176764041,0.232588138,TCGA-B0-4815-01
KIRC,Tumor,0.044872696,0.132091319,0.169416156,0.558496175,0.20343665,0.407158359,TCGA-B0-4698-01
KIRC,Tumor,0.038758906,0.122056941,0.187065799,0.364314135,0.181330335,0.224579565,TCGA-B0-5096-01
KIRC,Tumor,0.062375264,0.148079492,0.187143744,0.452060205,0.217455178,0.16425845,TCGA-B0-4700-01
KIRC,Tumor,0.033545615,0.103940117,0.164166681,0.337768608,0.156590428,0.192379972,TCGA-B0-5092-01
KIRC,Tumor,0.032599738,0.092368648,0.173523666,0.45690915,0.126548962,0.26100674,TCGA-CZ-4859-01
KIRC,Tumor,0.102050813,0.225117276,0.305104422,0.64078978,0.313153827,0.296437507,TCGA-EU-5907-01
KIRC,Tumor,0.052884336,0.155054029,0.234990684,0.592029474,0.222152077,0.174884895,TCGA-CJ-6033-01
KIRC,Tumor,0.068271959,0.163247657,0.231837428,0.5445933,0.23198673,0.217867179,TCGA-CZ-5468-01
KIRC,Tumor,0.034462978,0.107119987,0.175808907,0.515052668,0.158069834,0.208313472,TCGA-B8-5162-01
KIRC,Tumor,0.064706226,0.166254285,0.249170371,0.608630916,0.231894305,0.186663094,TCGA-B0-5711-01
KIRC,Tumor,0.059902401,0.175637661,0.269821934,0.542734975,0.249600033,0.141526394,TCGA-B8-A54J-01
KIRC,Tumor,0.03509225,0.122431689,0.209289751,0.504345193,0.176336014,0.227176701,TCGA-CW-6093-01
KIRC,Tumor,0.033482871,0.121098931,0.183345576,0.40890286,0.179739671,0.167999103,TCGA-BP-5187-01
KIRC,Tumor,0.043446459,0.133555091,0.192172273,0.564151377,0.202150837,0.231958366,TCGA-CW-6097-01
KIRC,Tumor,0.056095142,0.141965799,0.24828108,0.463467073,0.19129518,0.209699562,TCGA-BP-5192-01
KIRC,Tumor,0.030066583,0.106871467,0.175808221,0.561703603,0.158563903,0.211355657,TCGA-A3-3373-01
KIRC,Tumor,0.0489382,0.137390499,0.21596969,0.52001764,0.20604751,0.234507895,TCGA-CZ-5465-01
KIRC,Tumor,0.069085658,0.152961213,0.232358048,0.435008503,0.208849339,0.151521801,TCGA-CJ-5676-01
KIRC,Tumor,0.045885613,0.12584996,0.212127133,0.437301212,0.174381311,0.177913787,TCGA-B0-4710-01
KIRC,Tumor,0.040326681,0.101757634,0.159517012,0.409192253,0.149099875,0.199381495,TCGA-B0-4817-01
KIRC,Tumor,0.042196837,0.124171543,0.20269221,0.394286723,0.176121405,0.169953229,TCGA-B0-4714-01
KIRC,Tumor,0.021296837,0.084355189,0.142314069,0.444825404,0.132175968,0.275844345,TCGA-B8-5164-01
KIRC,Tumor,0.024433951,0.102283763,0.147851228,0.446332654,0.163813472,0.228648441,TCGA-CZ-4864-01
KIRC,Tumor,0.02880308,0.103391611,0.159597204,0.488620062,0.15657466,0.225977122,TCGA-B0-5703-01
KIRC,Tumor,0.02874883,0.114106188,0.186984639,0.465783814,0.167949584,0.249663459,TCGA-BP-5173-01
KIRC,Tumor,0.022981058,0.082171559,0.123181676,0.576571118,0.131751549,0.348804948,TCGA-B4-5832-01
KIRC,Tumor,0.05067142,0.131184479,0.233923705,0.462824774,0.181285022,0.219275924,TCGA-DV-5566-01
KIRC,Tumor,0.053762402,0.173772533,0.258087252,0.635619146,0.249380943,0.195276271,TCGA-B4-5836-01
KIRC,Tumor,0.038458012,0.11057076,0.186481807,0.515559103,0.159865005,0.244524635,TCGA-B0-5705-01
KIRC,Tumor,0.029605047,0.096980867,0.181508627,0.439459594,0.141684787,0.188462573,TCGA-CZ-5461-01
KIRC,Tumor,0.037977325,0.111084311,0.187890352,0.605656235,0.159787705,0.241614794,TCGA-CZ-5457-01
KIRC,Tumor,0.041917224,0.142574012,0.227705245,0.447455703,0.207572031,0.169488971,TCGA-BP-4782-01
KIRC,Tumor,0.038210675,0.153164263,0.193407794,0.490534211,0.240450567,0.177854048,TCGA-B0-5695-01
KIRC,Tumor,0.031359297,0.115908869,0.201501032,0.384294242,0.168548365,0.116645916,TCGA-B0-4706-01
KIRC,Tumor,0.083995024,0.193478445,0.27012552,0.578630446,0.26658561,0.190650395,TCGA-DV-5565-01
KIRC,Tumor,0.081798581,0.169934243,0.241003226,0.410761553,0.236636732,0.258463586,TCGA-B2-5641-01
KIRC,Tumor,0.020602594,0.094962851,0.167288413,0.545945181,0.146654437,0.258419717,TCGA-CZ-5454-01
KIRC,Tumor,0.037613488,0.115833331,0.164612883,0.396400474,0.180651171,0.221003075,TCGA-CZ-5987-01
KIRC,Tumor,0.036351885,0.115639831,0.160326912,0.472943077,0.177521653,0.218741059,TCGA-BP-5178-01
KIRC,Tumor,0.041995267,0.150221436,0.224701386,0.622596505,0.219685194,0.165582459,TCGA-B0-5812-01
KIRC,Tumor,0.017545209,0.063576028,0.115975733,0.568395793,0.101657618,0.403190431,TCGA-B4-5835-01
KIRC,Tumor,0.043651018,0.103892781,0.18884329,0.453712151,0.138495653,0.183162158,TCGA-B0-4846-01
KIRC,Tumor,0.026296166,0.050786093,0.089443673,0.568590043,0.078792776,0.288071156,TCGA-T7-A92I-01
KIRC,Tumor,0.08559416,0.165766295,0.259524533,0.511830235,0.214193804,0.275122064,TCGA-B0-5701-01
KIRC,Tumor,0.056238706,0.169411892,0.224470251,0.521588087,0.251865789,0.210866708,TCGA-B0-5713-01
KIRC,Tumor,0.081003921,0.160547848,0.225763439,0.562995147,0.212062386,0.076213631,TCGA-B8-A8YJ-01
KIRC,Tumor,0.028983543,0.110724014,0.22515567,0.468023399,0.152809577,0.182630894,TCGA-B0-4849-01
KIRC,Tumor,0.037298037,0.11214104,0.171519647,0.562135011,0.166566963,0.168104582,TCGA-B0-4823-01
KIRC,Tumor,0.04851003,0.147818243,0.264077508,0.515955549,0.20208341,0.157664841,TCGA-AK-3434-01
KIRC,Tumor,0.037395156,0.125825139,0.194983138,0.49375677,0.188058059,0.1828256,TCGA-CJ-5677-01
KIRC,Tumor,0.028436622,0.102247872,0.168066822,0.492793661,0.153092008,0.226591982,TCGA-B0-4852-01
KIRC,Tumor,0.037290343,0.112047171,0.162692077,0.411788236,0.172237638,0.238247355,TCGA-CZ-5470-01
KIRC,Tumor,0.043887054,0.121281439,0.196590443,0.495734282,0.172077152,0.203055426,TCGA-B0-4824-01
KIRC,Tumor,0.020962898,0.104250208,0.187235865,0.519211209,0.154268921,0.155575126,TCGA-B0-5115-01
KIRC,Tumor,0.072471048,0.170460033,0.244918706,0.58010024,0.234757571,0.182964835,TCGA-BP-5200-01
KIRC,Tumor,0.049483606,0.146097453,0.24730023,0.436734486,0.198433337,0.163952986,TCGA-A3-A6NN-01
KIRC,Tumor,0.052216179,0.126805871,0.227078592,0.476148387,0.168556702,0.242052227,TCGA-B0-5698-01
KIRC,Tumor,0.087855165,0.223013828,0.323539879,0.518306859,0.303863362,0.149153867,TCGA-B2-5636-01
KIRC,Tumor,0.045392568,0.141359796,0.221585665,0.551178339,0.204600612,0.141286757,TCGA-B0-5108-01
KIRC,Tumor,0.027943288,0.114500485,0.197510402,0.558662288,0.171380504,0.201805073,TCGA-BP-5168-01
KIRC,Tumor,0.081748015,0.173868447,0.273266845,0.407397371,0.231269796,0.198822406,TCGA-B2-5635-01
KIRC,Tumor,0.076899751,0.170893722,0.284777433,0.649474889,0.222962623,0.266900886,TCGA-B4-5838-01
KIRC,Tumor,0.047271695,0.119998903,0.202196379,0.303443299,0.167330964,0.218117675,TCGA-B0-4828-01
KIRC,Tumor,0.041526037,0.131017234,0.212576779,0.602786439,0.187233834,0.192255899,TCGA-B8-5163-01
KIRC,Tumor,0.07061629,0.193852259,0.268730052,0.638741038,0.278297715,0.166785849,TCGA-BP-4760-01
KIRC,Tumor,0.039381899,0.13923062,0.228175364,0.682704629,0.199441229,0.218903817,TCGA-CJ-4904-01
KIRC,Tumor,0.0450052,0.147565877,0.238745282,0.43756817,0.206219477,0.21308977,TCGA-BP-5175-01
KIRC,Tumor,0.035585393,0.124016134,0.194128472,0.562922799,0.187883811,0.245867728,TCGA-CZ-5455-01
KIRC,Tumor,0.044767688,0.13731107,0.231019696,0.540095666,0.191937002,0.166462388,TCGA-B4-5834-01
KIRC,Tumor,0.043909206,0.147755715,0.238905126,0.488959227,0.212139986,0.208499345,TCGA-B0-5693-01
KIRC,Tumor,0.035620575,0.110090912,0.160757348,0.47182168,0.167720002,0.297038551,TCGA-CJ-6027-01
KIRC,Tumor,0.048030197,0.15618121,0.194011186,0.653403607,0.232758571,0.34544191,TCGA-AK-3453-01
KIRC,Tumor,0.045173319,0.117650076,0.189224483,0.473886768,0.167942507,0.180016594,TCGA-CW-5588-01
KIRC,Tumor,0.040748651,0.13509323,0.222107978,0.359671805,0.196913828,0.188220642,TCGA-B0-5113-01
KIRC,Tumor,0.047200569,0.123376265,0.224224421,0.508622798,0.1637845,0.132124239,TCGA-A3-A8OU-01
KIRC,Tumor,0.039668285,0.116492566,0.187837625,0.383661736,0.169943261,0.270988098,TCGA-CZ-5452-01
KIRC,Tumor,0.067119691,0.163801746,0.265318817,0.459133383,0.227073417,0.217221439,TCGA-BP-5201-01
KIRC,Tumor,0.032240057,0.096369528,0.172036836,0.518379207,0.137128717,0.236040764,TCGA-BP-5190-01
KIRC,Tumor,0.045375332,0.122495669,0.198269103,0.538662168,0.173384036,0.184068232,TCGA-CW-5591-01
KIRC,Tumor,0.057593312,0.151627038,0.220946406,0.557637352,0.214576596,0.379751336,TCGA-CZ-5989-01
KIRC,Tumor,0.034629963,0.11235115,0.181887929,0.44219676,0.164893648,0.168657309,TCGA-A3-3387-01
KIRC,Tumor,0.066231922,0.163012935,0.261169371,0.454521672,0.224888178,0.136057599,TCGA-B0-5106-01
KIRC,Tumor,0.075612538,0.172988042,0.279404803,0.562952284,0.228758124,0.092649829,TCGA-B0-4843-01
KIRC,Tumor,0.04093201,0.130545691,0.189332092,0.406672124,0.195074322,0.209327014,TCGA-CZ-5466-01
KIRC,Tumor,0.037487675,0.137258501,0.220660168,0.493600016,0.197118469,0.227432917,TCGA-CZ-5453-01
KIRC,Tumor,0.029284064,0.074496923,0.156276354,0.556012227,0.101592579,0.190979923,TCGA-B0-5099-01
KIRC,Tumor,0.044451668,0.118256762,0.209006759,0.625418078,0.163405838,0.131672766,TCGA-AK-3431-01
KIRC,Tumor,0.122833996,0.223499674,0.299866821,0.502955522,0.291726272,0.200894829,TCGA-B8-A54I-01
KIRC,Tumor,0.06940836,0.167835196,0.236790515,0.551406071,0.234796141,0.282181421,TCGA-B2-3924-01
KIRC,Tumor,0.057655683,0.157140746,0.239601976,0.520573763,0.220133812,0.120013822,TCGA-CJ-4902-01
KIRC,Tumor,0.074091837,0.161082446,0.149292781,0.533994318,0.245349576,0.303024146,TCGA-B0-5117-01
KIRC,Tumor,0.045728903,0.135056206,0.225029186,0.487367575,0.197460658,0.197779922,TCGA-CZ-5467-01
KIRC,Tumor,0.06329246,0.138842114,0.208712277,0.613384193,0.190919963,0.214769489,TCGA-B0-4694-01
KIRC,Tumor,0.040815675,0.120948015,0.183973578,0.332396608,0.182971225,0.11210965,TCGA-B8-A54F-01
KIRC,Tumor,0.06340045,0.13180996,0.226790928,0.492793661,0.168604694,0.294070183,TCGA-B8-5546-01
KIRC,Tumor,0.03427556,0.11481846,0.191576949,0.448017468,0.168544405,0.178069616,TCGA-A3-3370-01
KIRC,Tumor,0.035570607,0.148577649,0.242137643,0.506057425,0.214462131,0.132154455,TCGA-EU-5904-01
KIRC,Tumor,0.041620175,0.12942507,0.22783279,0.391334305,0.185647432,0.232271591,TCGA-BP-5180-01
KIRC,Tumor,0.038623319,0.129859646,0.192967474,0.454556211,0.199347698,0.248586882,TCGA-CZ-5984-01
KIRC,Tumor,0.049717753,0.146145496,0.197745623,0.554072251,0.214883209,0.247441878,TCGA-B0-5083-01
KIRC,Tumor,0.049857568,0.137288321,0.22398376,0.554072251,0.19217668,0.234139398,TCGA-CW-5581-01
KIRC,Tumor,0.055478052,0.135419942,0.213696453,0.618810293,0.193453813,0.203867722,TCGA-CJ-5683-01
KIRC,Tumor,0.028429647,0.124855674,0.21918221,0.515293828,0.181846186,0.241075408,TCGA-BP-5202-01
KIRC,Tumor,0.055622768,0.159244835,0.214569292,0.358467904,0.236807776,0.176894777,TCGA-CW-5585-01
KIRC,Tumor,0.056348077,0.163471404,0.19665398,0.44576261,0.244025616,0.332136594,TCGA-G6-A8L7-01
KIRC,Tumor,0.07703055,0.161638974,0.217198574,0.609538901,0.230675458,0.326509979,TCGA-CJ-5681-01
KIRC,Tumor,0.059668355,0.121925427,0.206463121,0.346144661,0.159114519,0.15511247,TCGA-B8-4622-01
KIRC,Tumor,0.050701762,0.124477686,0.189399823,0.468130323,0.178109768,0.196151389,TCGA-CJ-4901-01
KIRC,Tumor,0.041360484,0.087732864,0.131277761,0.637101146,0.128030684,0.363566468,TCGA-B8-A54E-01
KIRC,Tumor,0.041179716,0.084571913,0.143519158,0.49420139,0.118608093,0.26478001,TCGA-DV-A4VX-01
KIRC,Tumor,0.047835822,0.153273491,0.234662313,0.259998204,0.221443513,0.160784655,TCGA-G6-A8L8-01
KIRC,Tumor,0.032574725,0.125975797,0.213325573,0.332736202,0.185104789,0.143573717,TCGA-BP-5196-01
KIRC,Tumor,0.037081271,0.138054734,0.217039187,0.556869699,0.202267778,0.137363562,TCGA-B8-5552-01
KIRC,Tumor,0.03125809,0.121957032,0.215756919,0.575487201,0.179640828,0.215714174,TCGA-CZ-5451-01
KIRC,Tumor,0.107147013,0.206996015,0.314472316,0.407275026,0.251467578,0.200553192,TCGA-B0-4813-01
KIRC,Tumor,0.029443652,0.115236137,0.180054557,0.582877452,0.172842497,0.164341847,TCGA-BP-5184-01
KIRC,Tumor,0.028892799,0.103440164,0.146449132,0.461777338,0.162096904,0.259562137,TCGA-B8-5158-01
KIRC,Tumor,0.057659333,0.158020996,0.240108132,0.513929805,0.225717202,0.152609883,TCGA-B0-4810-01
KIRC,Tumor,0.045849495,0.129439289,0.195131835,0.525491987,0.194143198,0.160982419,TCGA-BP-5195-01
KIRC,Tumor,0.023203207,0.086163254,0.177332255,0.46325164,0.124975789,0.207947766,TCGA-B0-5104-01
KIRC,Tumor,0.034112015,0.111222244,0.176653306,0.547594363,0.168342915,0.236700579,TCGA-B4-5377-01
KIRC,Tumor,0.031665309,0.127815369,0.20430345,0.578283354,0.191209444,0.184415348,TCGA-B8-5165-01
KIRC,Tumor,0.026528168,0.08089686,0.124715367,0.43092253,0.127077457,0.261098546,TCGA-CZ-5462-01
KIRC,Tumor,0.048274196,0.149667005,0.263465596,0.358210887,0.205795313,0.181272508,TCGA-A3-A6NI-01
KIRC,Tumor,0.047254256,0.137732881,0.221341747,0.434045552,0.195682472,0.221095795,TCGA-B0-4713-01
KIRC,Tumor,0.050260222,0.134922567,0.22462026,0.435179004,0.187250454,0.165850813,TCGA-B0-4814-01
KIRC,Tumor,0.03231237,0.107584949,0.167378634,0.564538566,0.162698402,0.170923902,TCGA-B0-5097-01
KIRC,Tumor,0.042104499,0.132818771,0.20409472,0.52698862,0.193063084,0.166868554,TCGA-B0-4945-01
KIRC,Tumor,0.069118161,0.149878742,0.209397687,0.594980745,0.206058666,0.289077906,TCGA-B0-5702-01
KIRC,Tumor,0.036077039,0.133442812,0.188622463,0.345196398,0.204395582,0.246094116,TCGA-BP-5191-01
KIRC,Tumor,0.095447401,0.193666395,0.283400301,0.581714739,0.256109848,0.181283501,TCGA-B0-5706-01
KIRC,Tumor,0.035620712,0.118813471,0.19730545,0.500944846,0.174061911,0.211568263,TCGA-DV-5569-01
KIRC,Tumor,0.034887351,0.125384572,0.19504243,0.419333059,0.188409356,0.160896928,TCGA-B8-4153-01
KIRC,Tumor,0.023928706,0.100082583,0.169366966,0.498809072,0.152197387,0.175310616,TCGA-B0-5399-01
KIRC,Tumor,0.037812509,0.111734715,0.177322623,0.468106207,0.163986293,0.157930169,TCGA-B0-5709-01
KIRC,Tumor,0.058778847,0.170286011,0.237559228,0.587637822,0.24963603,0.155436509,TCGA-B0-5710-01
KIRC,Tumor,0.040258915,0.125668037,0.213436742,0.49070456,0.183512693,0.237450647,TCGA-B8-A54D-01
KIRC,Tumor,0.025521717,0.08293053,0.154546132,0.446596273,0.121675105,0.114694219,TCGA-CJ-5682-01
KIRC,Tumor,0.025424777,0.114944586,0.180272871,0.441943542,0.17731416,0.234092383,TCGA-CZ-4853-01
KIRC,Tumor,0.024665466,0.127715995,0.217371253,0.53663502,0.190301558,0.187633411,TCGA-CW-6088-01
KIRC,Tumor,0.039828924,0.117685864,0.150812243,0.386273577,0.182692073,0.341149513,TCGA-CW-6087-01
KIRC,Tumor,0.045709163,0.148649662,0.225919185,0.590752587,0.217552061,0.163270593,TCGA-DV-5574-01
KIRC,Tumor,0.066061164,0.149833668,0.234189932,0.451660647,0.201121409,0.211569486,TCGA-B0-5697-01
KIRC,Tumor,0.033018042,0.115704101,0.176424543,0.443933112,0.172262095,0.157285792,TCGA-BP-5186-01
KIRC,Tumor,0.038270891,0.125222892,0.196584738,0.551171488,0.185276046,0.160922102,TCGA-BP-5182-01
KIRC,Tumor,0.08795283,0.181383187,0.253769807,0.396882794,0.253633526,0.245070874,TCGA-B0-5712-01
KIRC,Tumor,0.071837681,0.166689571,0.24111548,0.524839411,0.232163261,0.306599204,TCGA-CZ-5463-01
KIRC,Tumor,0.058691857,0.16399123,0.23183123,0.467399581,0.238515081,0.176012678,TCGA-BP-4177-01
KIRC,Tumor,0.054387293,0.131262958,0.238650294,0.505792149,0.177455012,0.274902822,TCGA-A3-3357-01
KIRC,Tumor,0.047595208,0.136906592,0.241566089,0.578555508,0.183521862,0.162858935,TCGA-B0-4841-01
KIRC,Tumor,0.045973712,0.138438504,0.206844019,0.505499767,0.20618497,0.193553121,TCGA-CZ-5988-01
KIRC,Tumor,0.069995807,0.188401677,0.269518987,0.582054937,0.269166543,0.23145684,TCGA-CJ-6032-01
KIRC,Tumor,0.043865444,0.095425339,0.150174443,0.378725289,0.137187261,0.265730276,TCGA-CJ-5678-01
KIRC,Tumor,0.034232466,0.114433682,0.187627407,0.400705181,0.165418986,0.221938489,TCGA-A3-A8OV-01
KIRC,Tumor,0.050799308,0.168512793,0.250508477,0.629145156,0.245452711,0.248873851,TCGA-CZ-5982-01
KIRC,Tumor,0.057756708,0.151441603,0.221282637,0.472786322,0.210472223,0.391126582,TCGA-B8-4146-01
KICH,Tumor,0.070670176,0.185997666,0.210948464,0.44804489,0.281628392,0.378519996,TCGA-KL-8345-01
KICH,Tumor,0.126476442,0.246767489,0.265478778,0.435371932,0.322514574,0.353076333,TCGA-KL-8346-01
KICH,Tumor,0.056094504,0.17285037,0.170777364,0.548739876,0.272175527,0.378208443,TCGA-KL-8330-01
KICH,Tumor,0.113196261,0.19523926,0.16888862,0.585649517,0.281879112,0.385138391,TCGA-KN-8435-01
KICH,Tumor,0.064371916,0.16562936,0.248245071,0.278398763,0.227095007,0.331604946,TCGA-KN-8436-01
KICH,Tumor,0.074485351,0.161485355,0.236258807,0.457534537,0.212314685,0.311312449,TCGA-KN-8427-01
KICH,Tumor,0.07624694,0.12504054,0.158132625,0.659724161,0.166922337,0.335848461,TCGA-KO-8410-01
KICH,Tumor,0.091314621,0.222508089,0.252542849,0.54664316,0.3161448,0.396979853,TCGA-KL-8325-01
KICH,Tumor,0.066433674,0.157947076,0.210985828,0.237671187,0.214230087,0.35575068,TCGA-KL-8337-01
KICH,Tumor,0.053204581,0.111045899,0.160823791,0.51713577,0.152283079,0.356831009,TCGA-KL-8338-01
KICH,Tumor,0.050542816,0.174371325,0.226953398,0.584478609,0.263336214,0.386496353,TCGA-KO-8411-01
KICH,Tumor,0.087519416,0.183773436,0.246320784,0.385932306,0.265051443,0.374269337,TCGA-KM-8443-01
KICH,Tumor,0.071367185,0.184416769,0.253155706,0.614067907,0.266490704,0.344301044,TCGA-KL-8335-01
KICH,Tumor,0.073393915,0.185552668,0.230436625,0.555744236,0.268357618,0.347079496,TCGA-KO-8415-01
KICH,Tumor,0.111155893,0.2000369,0.219270967,0.541408591,0.279822082,0.376458803,TCGA-KL-8331-01
KICH,Tumor,0.051541053,0.112935904,0.141478253,0.753183835,0.165847682,0.391182646,TCGA-KM-8439-01
KICH,Tumor,0.077730383,0.185223054,0.186176418,0.672057385,0.278973807,0.361300787,TCGA-KO-8409-01
KICH,Tumor,0.065405735,0.148448715,0.172011666,0.54541463,0.220921784,0.252847233,TCGA-KO-8405-01
KICH,Tumor,0.04535361,0.150175028,0.19808703,0.335710596,0.223668014,0.332549084,TCGA-KN-8432-01
KICH,Tumor,0.053381972,0.183204238,0.187016615,0.411667656,0.283434912,0.397847284,TCGA-KO-8417-01
KICH,Tumor,0.053650482,0.136457431,0.185641035,0.57177072,0.192244213,0.280638471,TCGA-KO-8413-01
KICH,Tumor,0.066107634,0.146770842,0.174994313,0.620884269,0.21630971,0.343098662,TCGA-KN-8423-01
KICH,Tumor,0.088916951,0.177938258,0.257324904,0.488592862,0.247149745,0.322168689,TCGA-KL-8342-01
KICH,Tumor,0.016666243,0.08120192,0.122758279,0.753269872,0.131594421,0.376590733,TCGA-KN-8437-01
KICH,Tumor,0.044301378,0.155339626,0.19753728,0.525710472,0.232015086,0.358685802,TCGA-KN-8426-01
KICH,Tumor,0.041645072,0.199541662,0.204725365,0.445752211,0.324704128,0.363900239,TCGA-KM-8476-01
KICH,Tumor,0.072853568,0.184065951,0.204570186,0.539141681,0.276422653,0.335841502,TCGA-KL-8340-01
KICH,Tumor,0.086150047,0.175868825,0.192213977,0.592222402,0.246612653,0.362750836,TCGA-KN-8429-01
KICH,Tumor,0.051163184,0.155702976,0.259906843,0.578847492,0.222876046,0.334828955,TCGA-KO-8403-01
KICH,Tumor,0.082518273,0.188485278,0.178236647,0.565801993,0.283889595,0.325834329,TCGA-KL-8324-01
KICH,Tumor,0.088668722,0.190793055,0.23238275,0.541976714,0.264304438,0.451871998,TCGA-KL-8339-01
KICH,Tumor,0.08086709,0.158043801,0.145647871,0.506969356,0.22528419,0.346258746,TCGA-KM-8477-01
KICH,Tumor,0.242688504,0.360202732,0.432056887,0.540385058,0.439034292,0.328679546,TCGA-KN-8419-01
KICH,Tumor,0.0477598,0.126709821,0.153696095,0.613984698,0.195305634,0.345752627,TCGA-KL-8326-01
KICH,Tumor,0.060156235,0.18066294,0.232394283,0.506271481,0.270558189,0.367391855,TCGA-KO-8406-01
KICH,Tumor,0.052932038,0.122182135,0.158067159,0.57814942,0.195730093,0.349534035,TCGA-KL-8334-01
